sample_id,relative_path,v39_partition,v40_partition,moved_relative_to_v39,gt_box_count,v40_component_id,original_component_id
frame_00289,data/images/frame_00289.npy,TRAIN,TRAIN,no,1,v40c_00193,orig_singleton_frame_00289
frame_00290,data/images/frame_00290.npy,TRAIN,TRAIN,no,1,v40c_00194,orig_singleton_frame_00290
frame_00291,data/images/frame_00291.npy,TRAIN,TRAIN,no,1,v40c_00195,orig_singleton_frame_00291
frame_00292,data/images/frame_00292.npy,TRAIN,TRAIN,no,0,v40c_00196,orig_singleton_frame_00292
frame_00293,data/images/frame_00293.npy,TRAIN,TRAIN,no,0,v40c_00197,orig_singleton_frame_00293
frame_00294,data/images/frame_00294.npy,TRAIN,TRAIN,no,0,v40c_00198,orig_singleton_frame_00294
frame_00295,data/images/frame_00295.npy,TRAIN,TRAIN,no,0,v40c_00199,orig_singleton_frame_00295
frame_00296,data/images/frame_00296.npy,TRAIN,TRAIN,no,0,v40c_00200,orig_rule_00200
frame_00297,data/images/frame_00297.npy,TRAIN,TRAIN,no,0,v40c_00200,orig_rule_00200
frame_00298,data/images/frame_00298.npy,TRAIN,TRAIN,no,1,v40c_00201,orig_singleton_frame_00298
frame_00299,data/images/frame_00299.npy,TRAIN,TRAIN,no,0,v40c_00202,orig_singleton_frame_00299
frame_00300,data/images/frame_00300.npy,TRAIN,TRAIN,no,0,v40c_00203,orig_singleton_frame_00300
frame_00301,data/images/frame_00301.npy,TRAIN,TRAIN,no,1,v40c_00204,orig_singleton_frame_00301
frame_00302,data/images/frame_00302.npy,TRAIN,TRAIN,no,1,v40c_00205,orig_rule_00205
frame_00303,data/images/frame_00303.npy,TRAIN,TRAIN,no,0,v40c_00205,orig_rule_00205
frame_00304,data/images/frame_00304.npy,TRAIN,TRAIN,no,1,v40c_00206,orig_rule_00206
frame_00305,data/images/frame_00305.npy,TRAIN,TRAIN,no,1,v40c_00206,orig_rule_00206
frame_00306,data/images/frame_00306.npy,TRAIN,TRAIN,no,0,v40c_00207,orig_singleton_frame_00306
frame_00307,data/images/frame_00307.npy,TRAIN,TRAIN,no,0,v40c_00208,orig_singleton_frame_00307
frame_00308,data/images/frame_00308.npy,TRAIN,TRAIN,no,0,v40c_00209,orig_rule_00209
frame_00309,data/images/frame_00309.npy,TRAIN,TRAIN,no,0,v40c_00209,orig_rule_00209
frame_00310,data/images/frame_00310.npy,TRAIN,TRAIN,no,0,v40c_00210,orig_rule_00210
frame_00311,data/images/frame_00311.npy,TRAIN,TRAIN,no,0,v40c_00210,orig_rule_00210
frame_00312,data/images/frame_00312.npy,TRAIN,TRAIN,no,0,v40c_00210,orig_rule_00210
frame_00313,data/images/frame_00313.npy,TRAIN,TRAIN,no,0,v40c_00211,orig_singleton_frame_00313
frame_00314,data/images/frame_00314.npy,TRAIN,TRAIN,no,1,v40c_00212,orig_singleton_frame_00314
frame_00315,data/images/frame_00315.npy,TRAIN,TRAIN,no,1,v40c_00213,orig_singleton_frame_00315
frame_00316,data/images/frame_00316.npy,TRAIN,TRAIN,no,1,v40c_00214,orig_singleton_frame_00316
frame_00317,data/images/frame_00317.npy,TRAIN,TRAIN,no,1,v40c_00215,orig_singleton_frame_00317
frame_00318,data/images/frame_00318.npy,TRAIN,TRAIN,no,1,v40c_00216,orig_singleton_frame_00318
frame_00319,data/images/frame_00319.npy,TRAIN,TRAIN,no,1,v40c_00217,orig_singleton_frame_00319
frame_00320,data/images/frame_00320.npy,TRAIN,TRAIN,no,1,v40c_00218,orig_singleton_frame_00320
frame_00321,data/images/frame_00321.npy,TRAIN,TRAIN,no,1,v40c_00219,orig_singleton_frame_00321
frame_00322,data/images/frame_00322.npy,TRAIN,TRAIN,no,1,v40c_00220,orig_singleton_frame_00322
frame_00323,data/images/frame_00323.npy,TRAIN,TRAIN,no,0,v40c_00221,orig_singleton_frame_00323
frame_00324,data/images/frame_00324.npy,TRAIN,TRAIN,no,1,v40c_00222,orig_singleton_frame_00324
frame_00325,data/images/frame_00325.npy,TRAIN,TRAIN,no,1,v40c_00223,orig_singleton_frame_00325
frame_00326,data/images/frame_00326.npy,TRAIN,TRAIN,no,1,v40c_00224,orig_singleton_frame_00326
frame_00327,data/images/frame_00327.npy,TRAIN,TRAIN,no,1,v40c_00225,orig_singleton_frame_00327
frame_00328,data/images/frame_00328.npy,TRAIN,TRAIN,no,1,v40c_00226,orig_singleton_frame_00328
frame_00329,data/images/frame_00329.npy,TRAIN,TRAIN,no,2,v40c_00227,orig_singleton_frame_00329
frame_00330,data/images/frame_00330.npy,TRAIN,TRAIN,no,1,v40c_00228,orig_singleton_frame_00330
frame_00331,data/images/frame_00331.npy,TRAIN,TRAIN,no,1,v40c_00229,orig_singleton_frame_00331
frame_00332,data/images/frame_00332.npy,TRAIN,TRAIN,no,2,v40c_00230,orig_rule_00230
frame_00333,data/images/frame_00333.npy,TRAIN,TRAIN,no,2,v40c_00230,orig_rule_00230
frame_00334,data/images/frame_00334.npy,TRAIN,TRAIN,no,2,v40c_00231,orig_singleton_frame_00334
frame_00335,data/images/frame_00335.npy,TRAIN,TRAIN,no,1,v40c_00232,orig_rule_00232
frame_00336,data/images/frame_00336.npy,TRAIN,TRAIN,no,1,v40c_00232,orig_rule_00232
frame_00337,data/images/frame_00337.npy,TRAIN,TRAIN,no,1,v40c_00233,orig_singleton_frame_00337
frame_00338,data/images/frame_00338.npy,TRAIN,TRAIN,no,1,v40c_00234,orig_singleton_frame_00338
frame_00339,data/images/frame_00339.npy,TRAIN,TRAIN,no,2,v40c_00235,orig_singleton_frame_00339
frame_00340,data/images/frame_00340.npy,TRAIN,TRAIN,no,2,v40c_00236,orig_singleton_frame_00340
frame_00341,data/images/frame_00341.npy,TRAIN,TRAIN,no,2,v40c_00237,orig_singleton_frame_00341
frame_00342,data/images/frame_00342.npy,TRAIN,TRAIN,no,2,v40c_00238,orig_singleton_frame_00342
frame_00343,data/images/frame_00343.npy,TRAIN,TRAIN,no,1,v40c_00239,orig_singleton_frame_00343
frame_00344,data/images/frame_00344.npy,TRAIN,TRAIN,no,1,v40c_00240,orig_singleton_frame_00344
frame_00345,data/images/frame_00345.npy,TRAIN,TRAIN,no,1,v40c_00241,orig_singleton_frame_00345
frame_00346,data/images/frame_00346.npy,TRAIN,TRAIN,no,1,v40c_00242,orig_singleton_frame_00346
frame_00347,data/images/frame_00347.npy,TRAIN,TRAIN,no,1,v40c_00243,orig_rule_00243
frame_00348,data/images/frame_00348.npy,TRAIN,TRAIN,no,1,v40c_00243,orig_rule_00243
frame_00349,data/images/frame_00349.npy,TRAIN,TRAIN,no,1,v40c_00244,orig_singleton_frame_00349
frame_00350,data/images/frame_00350.npy,TRAIN,TRAIN,no,1,v40c_00245,orig_singleton_frame_00350
frame_00351,data/images/frame_00351.npy,TRAIN,TRAIN,no,1,v40c_00246,orig_singleton_frame_00351
frame_00352,data/images/frame_00352.npy,TRAIN,TRAIN,no,1,v40c_00247,orig_singleton_frame_00352
frame_00353,data/images/frame_00353.npy,TRAIN,TRAIN,no,1,v40c_00248,orig_rule_00248
frame_00354,data/images/frame_00354.npy,TRAIN,TRAIN,no,1,v40c_00249,orig_singleton_frame_00354
frame_00355,data/images/frame_00355.npy,TRAIN,TRAIN,no,2,v40c_00250,orig_singleton_frame_00355
frame_00356,data/images/frame_00356.npy,TRAIN,TRAIN,no,2,v40c_00248,orig_rule_00248
frame_00357,data/images/frame_00357.npy,TRAIN,TRAIN,no,2,v40c_00251,orig_singleton_frame_00357
frame_00358,data/images/frame_00358.npy,TRAIN,TRAIN,no,1,v40c_00252,orig_rule_00252
frame_00359,data/images/frame_00359.npy,TRAIN,TRAIN,no,1,v40c_00253,orig_singleton_frame_00359
frame_00360,data/images/frame_00360.npy,TRAIN,TRAIN,no,1,v40c_00252,orig_rule_00252
frame_00361,data/images/frame_00361.npy,TRAIN,TRAIN,no,0,v40c_00252,orig_rule_00252
frame_00362,data/images/frame_00362.npy,TRAIN,TRAIN,no,1,v40c_00254,orig_singleton_frame_00362
frame_00363,data/images/frame_00363.npy,TRAIN,TRAIN,no,1,v40c_00243,orig_rule_00243
frame_00364,data/images/frame_00364.npy,TRAIN,TRAIN,no,1,v40c_00243,orig_rule_00243
frame_00365,data/images/frame_00365.npy,TRAIN,TRAIN,no,1,v40c_00243,orig_rule_00243
frame_00366,data/images/frame_00366.npy,TRAIN,TRAIN,no,1,v40c_00243,orig_rule_00243
frame_00367,data/images/frame_00367.npy,TRAIN,TRAIN,no,1,v40c_00243,orig_rule_00243
frame_00368,data/images/frame_00368.npy,TRAIN,TRAIN,no,1,v40c_00243,orig_rule_00243
frame_00369,data/images/frame_00369.npy,TRAIN,TRAIN,no,1,v40c_00243,orig_rule_00243
frame_00370,data/images/frame_00370.npy,TRAIN,TRAIN,no,1,v40c_00243,orig_rule_00243
frame_00371,data/images/frame_00371.npy,TRAIN,TRAIN,no,1,v40c_00243,orig_rule_00243
frame_00372,data/images/frame_00372.npy,TRAIN,TRAIN,no,1,v40c_00243,orig_rule_00243
frame_00373,data/images/frame_00373.npy,TRAIN,TRAIN,no,2,v40c_00255,orig_singleton_frame_00373
frame_00374,data/images/frame_00374.npy,TRAIN,TRAIN,no,1,v40c_00243,orig_rule_00243
frame_00375,data/images/frame_00375.npy,TRAIN,TRAIN,no,1,v40c_00256,orig_rule_00256
frame_00376,data/images/frame_00376.npy,TRAIN,TRAIN,no,1,v40c_00256,orig_rule_00256
frame_00377,data/images/frame_00377.npy,TRAIN,TRAIN,no,1,v40c_00243,orig_rule_00243
frame_00378,data/images/frame_00378.npy,TRAIN,TRAIN,no,1,v40c_00243,orig_rule_00243
frame_00379,data/images/frame_00379.npy,TRAIN,TRAIN,no,1,v40c_00243,orig_rule_00243
frame_00380,data/images/frame_00380.npy,TRAIN,TRAIN,no,1,v40c_00243,orig_rule_00243
frame_00381,data/images/frame_00381.npy,TRAIN,TRAIN,no,1,v40c_00243,orig_rule_00243
frame_00382,data/images/frame_00382.npy,TRAIN,TRAIN,no,0,v40c_00243,orig_rule_00243
frame_00383,data/images/frame_00383.npy,TRAIN,TRAIN,no,0,v40c_00243,orig_rule_00243
frame_00384,data/images/frame_00384.npy,TRAIN,TRAIN,no,0,v40c_00252,orig_rule_00252
frame_00385,data/images/frame_00385.npy,TRAIN,TRAIN,no,0,v40c_00243,orig_rule_00243
frame_00386,data/images/frame_00386.npy,TRAIN,TRAIN,no,0,v40c_00243,orig_rule_00243
frame_00387,data/images/frame_00387.npy,TRAIN,TRAIN,no,0,v40c_00243,orig_rule_00243
frame_00388,data/images/frame_00388.npy,TRAIN,TRAIN,no,0,v40c_00243,orig_rule_00243
frame_00389,data/images/frame_00389.npy,TRAIN,TRAIN,no,0,v40c_00243,orig_rule_00243
frame_00390,data/images/frame_00390.npy,TRAIN,TRAIN,no,0,v40c_00243,orig_rule_00243
frame_00391,data/images/frame_00391.npy,TRAIN,TRAIN,no,0,v40c_00243,orig_rule_00243
frame_00392,data/images/frame_00392.npy,TRAIN,TRAIN,no,0,v40c_00243,orig_rule_00243
frame_00393,data/images/frame_00393.npy,TRAIN,TRAIN,no,0,v40c_00243,orig_rule_00243
frame_00394,data/images/frame_00394.npy,TRAIN,TRAIN,no,0,v40c_00243,orig_rule_00243
frame_00395,data/images/frame_00395.npy,TRAIN,TRAIN,no,0,v40c_00243,orig_rule_00243
frame_00396,data/images/frame_00396.npy,TRAIN,TRAIN,no,0,v40c_00243,orig_rule_00243
frame_00397,data/images/frame_00397.npy,TRAIN,TRAIN,no,0,v40c_00243,orig_rule_00243
frame_00398,data/images/frame_00398.npy,TRAIN,TRAIN,no,0,v40c_00243,orig_rule_00243
frame_00399,data/images/frame_00399.npy,TRAIN,TRAIN,no,0,v40c_00243,orig_rule_00243
frame_00400,data/images/frame_00400.npy,TRAIN,TRAIN,no,0,v40c_00243,orig_rule_00243
frame_00401,data/images/frame_00401.npy,TRAIN,TRAIN,no,1,v40c_00243,orig_rule_00243
frame_00402,data/images/frame_00402.npy,TRAIN,TRAIN,no,0,v40c_00257,orig_rule_00257
frame_00403,data/images/frame_00403.npy,TRAIN,TRAIN,no,0,v40c_00258,orig_singleton_frame_00403
frame_00404,data/images/frame_00404.npy,TRAIN,TRAIN,no,0,v40c_00257,orig_rule_00257
frame_00405,data/images/frame_00405.npy,TRAIN,TRAIN,no,0,v40c_00259,orig_rule_00259
frame_00406,data/images/frame_00406.npy,TRAIN,TRAIN,no,0,v40c_00259,orig_rule_00259
frame_00407,data/images/frame_00407.npy,TRAIN,TRAIN,no,0,v40c_00259,orig_rule_00259
frame_00408,data/images/frame_00408.npy,TRAIN,TRAIN,no,1,v40c_00260,orig_singleton_frame_00408
frame_00409,data/images/frame_00409.npy,TRAIN,TRAIN,no,1,v40c_00261,orig_rule_00261
frame_00410,data/images/frame_00410.npy,TRAIN,TRAIN,no,0,v40c_00257,orig_rule_00257
frame_00411,data/images/frame_00411.npy,TRAIN,TRAIN,no,0,v40c_00257,orig_rule_00257
frame_00412,data/images/frame_00412.npy,TRAIN,TRAIN,no,1,v40c_00261,orig_rule_00261
frame_00413,data/images/frame_00413.npy,TRAIN,TRAIN,no,0,v40c_00262,orig_singleton_frame_00413
frame_00414,data/images/frame_00414.npy,TRAIN,TRAIN,no,0,v40c_00257,orig_rule_00257
frame_00415,data/images/frame_00415.npy,TRAIN,TRAIN,no,0,v40c_00257,orig_rule_00257
frame_00416,data/images/frame_00416.npy,TRAIN,TRAIN,no,0,v40c_00257,orig_rule_00257
frame_00417,data/images/frame_00417.npy,TRAIN,VALIDATION,yes,0,v40c_00263,orig_singleton_frame_00417
frame_00418,data/images/frame_00418.npy,VALIDATION,VALIDATION,no,0,v40c_00263,orig_rule_00264
frame_00419,data/images/frame_00419.npy,VALIDATION,VALIDATION,no,0,v40c_00263,orig_rule_00264
frame_00420,data/images/frame_00420.npy,VALIDATION,VALIDATION,no,0,v40c_00263,orig_rule_00264
frame_00421,data/images/frame_00421.npy,VALIDATION,VALIDATION,no,0,v40c_00263,orig_rule_00264
frame_00422,data/images/frame_00422.npy,VALIDATION,VALIDATION,no,0,v40c_00263,orig_rule_00264
frame_00423,data/images/frame_00423.npy,VALIDATION,VALIDATION,no,0,v40c_00263,orig_rule_00264
frame_00424,data/images/frame_00424.npy,VALIDATION,VALIDATION,no,0,v40c_00263,orig_rule_00264
frame_00425,data/images/frame_00425.npy,VALIDATION,VALIDATION,no,1,v40c_00263,orig_rule_00265
frame_00426,data/images/frame_00426.npy,VALIDATION,VALIDATION,no,1,v40c_00263,orig_rule_00265
frame_00427,data/images/frame_00427.npy,VALIDATION,VALIDATION,no,1,v40c_00263,orig_rule_00266
frame_00428,data/images/frame_00428.npy,VALIDATION,VALIDATION,no,1,v40c_00263,orig_rule_00266
frame_00429,data/images/frame_00429.npy,VALIDATION,VALIDATION,no,1,v40c_00263,orig_singleton_frame_00429
frame_00430,data/images/frame_00430.npy,TRAIN,VALIDATION,yes,1,v40c_00263,orig_rule_00268
frame_00431,data/images/frame_00431.npy,TRAIN,VALIDATION,yes,1,v40c_00263,orig_rule_00268
frame_00448,data/images/frame_00448.npy,VALIDATION,VALIDATION,no,0,v40c_00264,orig_rule_00269
frame_00449,data/images/frame_00449.npy,VALIDATION,VALIDATION,no,0,v40c_00264,orig_rule_00269
frame_00450,data/images/frame_00450.npy,VALIDATION,VALIDATION,no,0,v40c_00264,orig_rule_00269
frame_00451,data/images/frame_00451.npy,VALIDATION,VALIDATION,no,0,v40c_00264,orig_rule_00269
frame_00452,data/images/frame_00452.npy,VALIDATION,VALIDATION,no,0,v40c_00265,orig_rule_00270
frame_00453,data/images/frame_00453.npy,VALIDATION,VALIDATION,no,1,v40c_00266,orig_rule_00271
frame_00454,data/images/frame_00454.npy,VALIDATION,VALIDATION,no,1,v40c_00266,orig_rule_00271
frame_00455,data/images/frame_00455.npy,VALIDATION,VALIDATION,no,1,v40c_00266,orig_rule_00271
frame_00456,data/images/frame_00456.npy,VALIDATION,VALIDATION,no,1,v40c_00266,orig_rule_00271
frame_00457,data/images/frame_00457.npy,VALIDATION,VALIDATION,no,0,v40c_00266,orig_rule_00271
frame_00458,data/images/frame_00458.npy,VALIDATION,VALIDATION,no,0,v40c_00265,orig_rule_00270
frame_00459,data/images/frame_00459.npy,VALIDATION,VALIDATION,no,0,v40c_00265,orig_rule_00270
frame_00460,data/images/frame_00460.npy,VALIDATION,VALIDATION,no,0,v40c_00265,orig_rule_00270
frame_00461,data/images/frame_00461.npy,VALIDATION,VALIDATION,no,0,v40c_00265,orig_rule_00270
frame_00462,data/images/frame_00462.npy,VALIDATION,VALIDATION,no,1,v40c_00266,orig_rule_00271
frame_00463,data/images/frame_00463.npy,VALIDATION,VALIDATION,no,1,v40c_00267,orig_rule_00272
frame_00464,data/images/frame_00464.npy,VALIDATION,VALIDATION,no,1,v40c_00267,orig_rule_00272
frame_00465,data/images/frame_00465.npy,VALIDATION,VALIDATION,no,0,v40c_00266,orig_rule_00271
frame_00466,data/images/frame_00466.npy,VALIDATION,VALIDATION,no,0,v40c_00266,orig_rule_00271
frame_00467,data/images/frame_00467.npy,VALIDATION,VALIDATION,no,1,v40c_00268,orig_rule_00273
frame_00468,data/images/frame_00468.npy,VALIDATION,VALIDATION,no,1,v40c_00268,orig_rule_00273
frame_00469,data/images/frame_00469.npy,VALIDATION,VALIDATION,no,0,v40c_00266,orig_rule_00271
frame_00470,data/images/frame_00470.npy,VALIDATION,VALIDATION,no,0,v40c_00269,orig_rule_00274
frame_00471,data/images/frame_00471.npy,VALIDATION,VALIDATION,no,0,v40c_00270,orig_singleton_frame_00471
frame_00472,data/images/frame_00472.npy,VALIDATION,VALIDATION,no,0,v40c_00264,orig_rule_00269
frame_00473,data/images/frame_00473.npy,VALIDATION,VALIDATION,no,0,v40c_00269,orig_rule_00274
frame_00474,data/images/frame_00474.npy,VALIDATION,VALIDATION,no,0,v40c_00269,orig_rule_00274
frame_00475,data/images/frame_00475.npy,VALIDATION,VALIDATION,no,0,v40c_00271,orig_singleton_frame_00475
frame_00476,data/images/frame_00476.npy,VALIDATION,VALIDATION,no,0,v40c_00271,orig_rule_00277
frame_00477,data/images/frame_00477.npy,VALIDATION,VALIDATION,no,0,v40c_00271,orig_singleton_frame_00477
frame_00478,data/images/frame_00478.npy,VALIDATION,VALIDATION,no,0,v40c_00271,orig_singleton_frame_00478
frame_00479,data/images/frame_00479.npy,VALIDATION,VALIDATION,no,0,v40c_00271,orig_rule_00277
frame_00480,data/images/frame_00480.npy,VALIDATION,VALIDATION,no,0,v40c_00271,orig_singleton_frame_00480
frame_00481,data/images/frame_00481.npy,VALIDATION,VALIDATION,no,1,v40c_00271,orig_rule_00281
frame_00482,data/images/frame_00482.npy,VALIDATION,VALIDATION,no,1,v40c_00271,orig_rule_00281
frame_00483,data/images/frame_00483.npy,VALIDATION,VALIDATION,no,1,v40c_00271,orig_rule_00277
frame_00484,data/images/frame_00484.npy,VALIDATION,VALIDATION,no,1,v40c_00271,orig_rule_00277
frame_00485,data/images/frame_00485.npy,VALIDATION,VALIDATION,no,1,v40c_00271,orig_rule_00282
frame_00486,data/images/frame_00486.npy,VALIDATION,VALIDATION,no,1,v40c_00271,orig_rule_00282
frame_00487,data/images/frame_00487.npy,VALIDATION,VALIDATION,no,1,v40c_00271,orig_rule_00282
frame_00488,data/images/frame_00488.npy,VALIDATION,VALIDATION,no,1,v40c_00271,orig_rule_00283
frame_00489,data/images/frame_00489.npy,VALIDATION,VALIDATION,no,1,v40c_00271,orig_rule_00283
frame_00490,data/images/frame_00490.npy,VALIDATION,VALIDATION,no,1,v40c_00271,orig_singleton_frame_00490
frame_00491,data/images/frame_00491.npy,TRAIN,VALIDATION,yes,1,v40c_00271,orig_rule_00285
frame_00492,data/images/frame_00492.npy,TRAIN,VALIDATION,yes,1,v40c_00271,orig_rule_00285
frame_00493,data/images/frame_00493.npy,TRAIN,VALIDATION,yes,1,v40c_00271,orig_rule_00285
frame_00494,data/images/frame_00494.npy,VALIDATION,VALIDATION,no,1,v40c_00271,orig_rule_00286
frame_00495,data/images/frame_00495.npy,VALIDATION,VALIDATION,no,1,v40c_00271,orig_rule_00286
frame_00496,data/images/frame_00496.npy,VALIDATION,VALIDATION,no,1,v40c_00271,orig_rule_00287
frame_00497,data/images/frame_00497.npy,VALIDATION,VALIDATION,no,1,v40c_00271,orig_rule_00287
frame_00498,data/images/frame_00498.npy,VALIDATION,VALIDATION,no,1,v40c_00271,orig_rule_00287
frame_00499,data/images/frame_00499.npy,VALIDATION,VALIDATION,no,1,v40c_00271,orig_rule_00287
frame_00500,data/images/frame_00500.npy,VALIDATION,VALIDATION,no,1,v40c_00271,orig_rule_00287
frame_00501,data/images/frame_00501.npy,VALIDATION,VALIDATION,no,1,v40c_00271,orig_rule_00287
frame_00502,data/images/frame_00502.npy,VALIDATION,VALIDATION,no,1,v40c_00271,orig_rule_00287
frame_00503,data/images/frame_00503.npy,TRAIN,VALIDATION,yes,0,v40c_00271,orig_rule_00288
frame_00504,data/images/frame_00504.npy,TRAIN,VALIDATION,yes,0,v40c_00271,orig_rule_00288
frame_00505,data/images/frame_00505.npy,TRAIN,VALIDATION,yes,0,v40c_00271,orig_rule_00288
frame_00506,data/images/frame_00506.npy,TRAIN,VALIDATION,yes,0,v40c_00271,orig_rule_00288
frame_00507,data/images/frame_00507.npy,TRAIN,VALIDATION,yes,0,v40c_00271,orig_rule_00288
frame_00508,data/images/frame_00508.npy,TRAIN,VALIDATION,yes,0,v40c_00271,orig_rule_00288
frame_00509,data/images/frame_00509.npy,TRAIN,VALIDATION,yes,0,v40c_00271,orig_rule_00288
frame_00510,data/images/frame_00510.npy,TRAIN,VALIDATION,yes,0,v40c_00271,orig_rule_00288
frame_00511,data/images/frame_00511.npy,VALIDATION,VALIDATION,no,0,v40c_00271,orig_singleton_frame_00511
frame_00528,data/images/frame_00528.npy,TRAIN,TRAIN,no,0,v40c_00272,orig_rule_00290
frame_00529,data/images/frame_00529.npy,TRAIN,TRAIN,no,0,v40c_00272,orig_rule_00290
frame_00530,data/images/frame_00530.npy,TRAIN,TRAIN,no,0,v40c_00272,orig_rule_00290
frame_00531,data/images/frame_00531.npy,TRAIN,TRAIN,no,0,v40c_00272,orig_rule_00290
frame_00532,data/images/frame_00532.npy,TRAIN,TRAIN,no,0,v40c_00272,orig_rule_00290
frame_00533,data/images/frame_00533.npy,TRAIN,TRAIN,no,0,v40c_00272,orig_rule_00290
frame_00534,data/images/frame_00534.npy,TRAIN,TRAIN,no,0,v40c_00272,orig_rule_00290
frame_00535,data/images/frame_00535.npy,TRAIN,TRAIN,no,0,v40c_00272,orig_rule_00290
frame_00536,data/images/frame_00536.npy,TRAIN,TRAIN,no,0,v40c_00272,orig_rule_00290
frame_00537,data/images/frame_00537.npy,TRAIN,TRAIN,no,0,v40c_00272,orig_rule_00290
frame_00538,data/images/frame_00538.npy,TRAIN,TRAIN,no,0,v40c_00272,orig_rule_00290
frame_00539,data/images/frame_00539.npy,TRAIN,TRAIN,no,0,v40c_00272,orig_rule_00290
frame_00540,data/images/frame_00540.npy,TRAIN,TRAIN,no,0,v40c_00272,orig_rule_00290
frame_00541,data/images/frame_00541.npy,TRAIN,TRAIN,no,0,v40c_00273,orig_singleton_frame_00541
frame_00542,data/images/frame_00542.npy,TRAIN,TRAIN,no,0,v40c_00272,orig_rule_00290
frame_00543,data/images/frame_00543.npy,TRAIN,TRAIN,no,0,v40c_00272,orig_rule_00290
frame_00544,data/images/frame_00544.npy,TRAIN,TRAIN,no,0,v40c_00272,orig_rule_00290
frame_00545,data/images/frame_00545.npy,TRAIN,TRAIN,no,0,v40c_00272,orig_rule_00290
frame_00546,data/images/frame_00546.npy,TRAIN,TRAIN,no,0,v40c_00272,orig_rule_00290
frame_00547,data/images/frame_00547.npy,TRAIN,TRAIN,no,0,v40c_00272,orig_rule_00290
frame_00548,data/images/frame_00548.npy,TRAIN,TRAIN,no,0,v40c_00272,orig_rule_00290
frame_00549,data/images/frame_00549.npy,TRAIN,TRAIN,no,0,v40c_00272,orig_rule_00290
frame_00550,data/images/frame_00550.npy,TRAIN,TRAIN,no,0,v40c_00272,orig_rule_00290
frame_00551,data/images/frame_00551.npy,TRAIN,TRAIN,no,0,v40c_00272,orig_rule_00290
frame_00552,data/images/frame_00552.npy,TRAIN,TRAIN,no,0,v40c_00272,orig_rule_00290
frame_00553,data/images/frame_00553.npy,TRAIN,TRAIN,no,0,v40c_00272,orig_rule_00290
