split,sequence,modality,missing_from_union_count,first_missing_indices,non_numeric_filenames,duplicate_numeric_indices
train,1775,event,0,,0,0
train,1776,rgb,0,,1,0
train,1776,ir,0,,0,0
train,1776,event,0,,0,0
train,1777,rgb,0,,1,0
train,1777,ir,0,,0,0
train,1777,event,0,,0,0
train,1778,rgb,0,,1,0
train,1778,ir,0,,0,0
train,1778,event,0,,0,0
train,1779,rgb,0,,1,0
train,1779,ir,0,,0,0
train,1779,event,0,,0,0
train,1780,rgb,0,,1,0
train,1780,ir,0,,0,0
train,1780,event,0,,0,0
train,1781,rgb,0,,1,0
train,1781,ir,0,,0,0
train,1781,event,0,,0,0
train,1782,rgb,0,,1,0
train,1782,ir,0,,0,0
train,1782,event,0,,0,0
train,1783,rgb,0,,1,0
train,1783,ir,0,,0,0
train,1783,event,0,,0,0
train,1784,rgb,0,,1,0
train,1784,ir,0,,0,0
train,1784,event,0,,0,0
train,1785,rgb,0,,1,0
train,1785,ir,0,,0,0
train,1785,event,0,,0,0
train,1786,rgb,0,,1,0
train,1786,ir,0,,0,0
train,1786,event,0,,0,0
train,1787,rgb,0,,1,0
train,1787,ir,0,,0,0
train,1787,event,0,,0,0
train,1788,rgb,0,,1,0
train,1788,ir,0,,0,0
train,1788,event,0,,0,0
train,1789,rgb,0,,1,0
train,1789,ir,0,,0,0
train,1789,event,0,,0,0
train,1790,rgb,0,,1,0
train,1790,ir,0,,0,0
train,1790,event,0,,0,0
train,1791,rgb,0,,1,0
train,1791,ir,0,,0,0
train,1791,event,0,,0,0
train,1792,rgb,0,,1,0
train,1792,ir,0,,0,0
train,1792,event,0,,0,0
train,1793,rgb,0,,1,0
train,1793,ir,0,,0,0
train,1793,event,0,,0,0
train,1794,rgb,0,,1,0
train,1794,ir,0,,0,0
train,1794,event,0,,0,0
train,1795,rgb,0,,1,0
train,1795,ir,0,,0,0
train,1795,event,0,,0,0
train,1796,rgb,0,,1,0
train,1796,ir,0,,0,0
train,1796,event,0,,0,0
train,1797,rgb,0,,1,0
train,1797,ir,0,,0,0
train,1797,event,0,,0,0
train,1798,rgb,0,,1,0
train,1798,ir,0,,0,0
train,1798,event,0,,0,0
train,1799,rgb,0,,1,0
train,1799,ir,0,,0,0
train,1799,event,0,,0,0
train,1800,rgb,0,,1,0
train,1800,ir,0,,0,0
train,1800,event,0,,0,0
train,1801,rgb,0,,1,0
train,1801,ir,0,,0,0
train,1801,event,0,,0,0
train,1802,rgb,0,,1,0
train,1802,ir,0,,0,0
train,1802,event,0,,0,0
train,1803,rgb,0,,1,0
train,1803,ir,0,,0,0
train,1803,event,0,,0,0
train,1804,rgb,0,,1,0
train,1804,ir,0,,0,0
train,1804,event,0,,0,0
train,1805,rgb,0,,1,0
train,1805,ir,0,,0,0
train,1805,event,0,,0,0
train,1806,rgb,0,,1,0
train,1806,ir,0,,0,0
train,1806,event,0,,0,0
train,1807,rgb,0,,1,0
train,1807,ir,0,,0,0
train,1807,event,0,,0,0
train,1808,rgb,0,,1,0
train,1808,ir,0,,0,0
train,1808,event,0,,0,0
train,1809,rgb,0,,1,0
train,1809,ir,0,,0,0
train,1809,event,0,,0,0
train,1810,rgb,0,,1,0
train,1810,ir,0,,0,0
train,1810,event,0,,0,0
train,1812,rgb,0,,1,0
train,1812,ir,0,,0,0
train,1812,event,0,,0,0
train,1813,rgb,0,,1,0
train,1813,ir,0,,0,0
train,1813,event,0,,0,0
train,1814,rgb,0,,1,0
train,1814,ir,0,,0,0
train,1814,event,0,,0,0
train,1817,rgb,0,,1,0
train,1817,ir,0,,0,0
train,1817,event,0,,0,0
train,1818,rgb,0,,1,0
train,1818,ir,0,,0,0
train,1818,event,0,,0,0
train,1819,rgb,0,,1,0
train,1819,ir,0,,0,0
train,1819,event,0,,0,0
train,1821,rgb,0,,1,0
train,1821,ir,0,,0,0
train,1821,event,0,,0,0
train,1822,rgb,0,,1,0
train,1822,ir,0,,0,0
train,1822,event,0,,0,0
train,1823,rgb,0,,1,0
train,1823,ir,0,,0,0
train,1823,event,0,,0,0
train,1824,rgb,0,,1,0
train,1824,ir,0,,0,0
train,1824,event,0,,0,0
train,1826,rgb,0,,1,0
train,1826,ir,0,,0,0
train,1826,event,0,,0,0
train,1827,rgb,0,,1,0
train,1827,ir,0,,0,0
train,1827,event,0,,0,0
train,1828,rgb,0,,1,0
train,1828,ir,0,,0,0
train,1828,event,0,,0,0
train,1829,rgb,0,,1,0
train,1829,ir,0,,0,0
train,1829,event,0,,0,0
train,1830,rgb,0,,1,0
train,1830,ir,0,,0,0
train,1830,event,0,,0,0
train,1831,rgb,0,,1,0
train,1831,ir,0,,0,0
train,1831,event,0,,0,0
train,1832,rgb,0,,1,0
train,1832,ir,0,,0,0
train,1832,event,0,,0,0
train,1833,rgb,0,,1,0
train,1833,ir,0,,0,0
train,1833,event,0,,0,0
train,1834,rgb,0,,1,0
train,1834,ir,0,,0,0
train,1834,event,0,,0,0
train,1835,rgb,0,,1,0
train,1835,ir,0,,0,0
train,1835,event,0,,0,0
train,1837,rgb,0,,1,0
train,1837,ir,0,,0,0
train,1837,event,0,,0,0
train,1838,rgb,0,,1,0
train,1838,ir,0,,0,0
train,1838,event,0,,0,0
train,1839,rgb,0,,1,0
train,1839,ir,0,,0,0
train,1839,event,0,,0,0
train,1841,rgb,0,,1,0
train,1841,ir,0,,0,0
train,1841,event,0,,0,0
train,1845,rgb,0,,1,0
train,1845,ir,0,,0,0
train,1845,event,0,,0,0
train,1847,rgb,0,,1,0
train,1847,ir,0,,0,0
train,1847,event,0,,0,0
train,1848,rgb,0,,1,0
train,1848,ir,0,,0,0
train,1848,event,0,,0,0
train,1849,rgb,0,,1,0
train,1849,ir,0,,0,0
train,1849,event,0,,0,0
train,1850,rgb,0,,1,0
train,1850,ir,0,,0,0
train,1850,event,0,,0,0
train,1851,rgb,0,,1,0
train,1851,ir,0,,0,0
train,1851,event,0,,0,0
train,1852,rgb,0,,1,0
train,1852,ir,0,,0,0
train,1852,event,0,,0,0
train,1854,rgb,0,,1,0
train,1854,ir,0,,0,0
train,1854,event,0,,0,0
train,1855,rgb,0,,1,0
train,1855,ir,0,,0,0
train,1855,event,0,,0,0
train,1856,rgb,0,,1,0
train,1856,ir,0,,0,0
train,1856,event,0,,0,0
train,1857,rgb,0,,1,0
train,1857,ir,0,,0,0
train,1857,event,0,,0,0
train,1858,rgb,0,,1,0
train,1858,ir,0,,0,0
train,1858,event,0,,0,0
train,1860,rgb,0,,1,0
train,1860,ir,0,,0,0
train,1860,event,0,,0,0
train,1861,rgb,0,,1,0
train,1861,ir,0,,0,0
train,1861,event,0,,0,0
train,1862,rgb,0,,1,0
train,1862,ir,0,,0,0
train,1862,event,0,,0,0
train,1864,rgb,0,,1,0
train,1864,ir,0,,0,0
train,1864,event,0,,0,0
train,1865,rgb,0,,1,0
train,1865,ir,0,,0,0
train,1865,event,0,,0,0
train,1867,rgb,0,,1,0
train,1867,ir,0,,0,0
train,1867,event,0,,0,0
train,1868,rgb,0,,1,0
train,1868,ir,0,,0,0
train,1868,event,0,,0,0
train,1869,rgb,0,,1,0
train,1869,ir,0,,0,0
train,1869,event,0,,0,0
train,1870,rgb,0,,1,0
train,1870,ir,0,,0,0
train,1870,event,0,,0,0
train,1871,rgb,0,,1,0
train,1871,ir,0,,0,0
train,1871,event,0,,0,0
train,1872,rgb,0,,1,0
train,1872,ir,0,,0,0
train,1872,event,0,,0,0
