component_id,sample_id_a,sample_id_b,partition_a,partition_b,exact_pixel_match,phash_distance,dhash_distance,risk_level,candidate_reason,high_risk_edge,edge_source
cdc_0065,frame_00503,frame_00504,validation,validation,false,0,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00503,frame_00505,validation,validation,false,2,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00504,frame_00505,validation,validation,false,2,4,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00505,frame_00509,validation,validation,false,4,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00505,frame_00510,validation,validation,false,4,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00506,frame_00507,validation,validation,false,4,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00506,frame_00509,validation,validation,false,4,3,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00506,frame_00510,validation,validation,false,6,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00507,frame_00508,validation,validation,false,2,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00508,frame_00509,validation,validation,false,4,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00509,frame_00510,validation,validation,false,4,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00528,frame_00491,train,validation,false,26,8,secondary,dhash<=8,no,original_train_val_review_component
cdc_0065,frame_00528,frame_00505,train,validation,false,8,10,secondary,phash<=8,no,original_train_val_review_component
cdc_0065,frame_00528,frame_00508,train,validation,false,12,8,secondary,dhash<=8,no,original_train_val_review_component
cdc_0065,frame_00528,frame_00509,train,validation,false,8,10,secondary,phash<=8,no,original_train_val_review_component
cdc_0065,frame_00528,frame_00510,train,validation,false,8,13,secondary,phash<=8,no,original_train_val_review_component
cdc_0065,frame_00528,frame_00529,train,train,false,4,3,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00528,frame_00530,train,train,false,4,3,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00529,frame_00530,train,train,false,0,2,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00529,frame_00533,train,train,false,6,3,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00530,frame_00533,train,train,false,6,3,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00531,frame_00532,train,train,false,4,4,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00531,frame_00533,train,train,false,2,4,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00531,frame_00534,train,train,false,4,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00531,frame_00535,train,train,false,4,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00532,frame_00533,train,train,false,4,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00532,frame_00539,train,train,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00532,frame_00550,train,train,false,12,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00533,frame_00534,train,train,false,4,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00533,frame_00535,train,train,false,2,13,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00533,frame_00538,train,train,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00535,frame_00536,train,train,false,6,2,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00535,frame_00537,train,train,false,6,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00535,frame_00538,train,train,false,4,3,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00535,frame_00540,train,train,false,4,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00536,frame_00537,train,train,false,2,2,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00536,frame_00538,train,train,false,6,3,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00537,frame_00538,train,train,false,4,3,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00538,frame_00539,train,train,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00542,frame_00543,train,train,false,4,4,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00542,frame_00544,train,train,false,4,3,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00542,frame_00546,train,train,false,4,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00542,frame_00547,train,train,false,4,3,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00542,frame_00550,train,train,false,4,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00542,frame_00552,train,train,false,4,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00542,frame_00554,train,train,false,4,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00543,frame_00544,train,train,false,4,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00543,frame_00545,train,train,false,4,4,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00543,frame_00546,train,train,false,4,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00543,frame_00547,train,train,false,4,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00543,frame_00548,train,train,false,4,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00543,frame_00549,train,train,false,4,3,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00543,frame_00550,train,train,false,2,4,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00543,frame_00554,train,train,false,4,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00543,frame_00555,train,train,false,2,12,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00544,frame_00545,train,train,false,2,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00544,frame_00546,train,train,false,0,3,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00544,frame_00547,train,train,false,2,2,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00544,frame_00548,train,train,false,4,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00544,frame_00549,train,train,false,2,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00544,frame_00550,train,train,false,2,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00544,frame_00551,train,train,false,8,3,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00544,frame_00555,train,train,false,4,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00545,frame_00546,train,train,false,2,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00545,frame_00547,train,train,false,4,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00545,frame_00548,train,train,false,4,1,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00545,frame_00549,train,train,false,2,1,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00545,frame_00550,train,train,false,2,2,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00545,frame_00555,train,train,false,4,12,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00546,frame_00547,train,train,false,2,3,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00546,frame_00548,train,train,false,4,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00546,frame_00549,train,train,false,2,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00546,frame_00550,train,train,false,2,4,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00546,frame_00551,train,train,false,8,2,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00546,frame_00555,train,train,false,4,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00547,frame_00548,train,train,false,4,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00547,frame_00549,train,train,false,4,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00547,frame_00550,train,train,false,2,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00547,frame_00555,train,train,false,2,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00548,frame_00549,train,train,false,4,2,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00548,frame_00550,train,train,false,2,1,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00548,frame_00555,train,train,false,4,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00549,frame_00550,train,train,false,2,3,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00549,frame_00555,train,train,false,4,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00550,frame_00551,train,train,false,8,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00550,frame_00555,train,train,false,2,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00551,frame_00554,train,train,false,4,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00552,frame_00553,train,train,false,4,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00552,frame_00554,train,train,false,2,2,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00552,frame_00557,train,train,false,4,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00554,frame_00557,train,train,false,4,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00567,frame_00568,train,train,false,2,2,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00568,frame_00569,train,train,false,4,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00568,frame_00573,train,train,false,4,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00569,frame_00570,train,train,false,6,3,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00569,frame_00573,train,train,false,2,4,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00569,frame_00574,train,train,false,4,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00570,frame_00572,train,train,false,6,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00570,frame_00573,train,train,false,4,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00571,frame_00505,train,validation,false,30,8,secondary,dhash<=8,no,original_train_val_review_component
cdc_0065,frame_00571,frame_00572,train,train,false,4,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0065,frame_00573,frame_00574,train,train,false,4,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0066,frame_00494,frame_00495,validation,validation,false,2,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0067,frame_00496,frame_00497,validation,validation,false,2,4,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0067,frame_00496,frame_00498,validation,validation,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0067,frame_00496,frame_00499,validation,validation,false,2,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0067,frame_00496,frame_00500,validation,validation,false,2,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0067,frame_00497,frame_00498,validation,validation,false,2,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0067,frame_00497,frame_00499,validation,validation,false,2,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0067,frame_00497,frame_00500,validation,validation,false,2,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0067,frame_00497,frame_00501,validation,validation,false,4,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0067,frame_00498,frame_00499,validation,validation,false,2,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0067,frame_00498,frame_00500,validation,validation,false,2,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0067,frame_00498,frame_00501,validation,validation,false,4,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0067,frame_00498,frame_00502,validation,validation,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0067,frame_00499,frame_00500,validation,validation,false,0,3,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0067,frame_00499,frame_00501,validation,validation,false,4,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0067,frame_00500,frame_00501,validation,validation,false,4,4,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0067,frame_00501,frame_00502,validation,validation,false,4,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0068,frame_00559,frame_00560,train,train,false,6,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0068,frame_00559,frame_00563,train,train,false,4,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0068,frame_00559,frame_00564,train,train,false,4,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0068,frame_00560,frame_00561,train,train,false,2,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0068,frame_00560,frame_00562,train,train,false,4,2,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0068,frame_00561,frame_00562,train,train,false,2,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0068,frame_00562,frame_00563,train,train,false,4,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0068,frame_00563,frame_00564,train,train,false,2,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0069,frame_00575,frame_00576,train,train,false,4,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0069,frame_00575,frame_00577,train,train,false,4,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0069,frame_00575,frame_00578,train,train,false,4,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0069,frame_00576,frame_00577,train,train,false,0,6,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0070,frame_00580,frame_00590,train,train,false,10,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0070,frame_00580,frame_00591,train,train,false,10,3,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0070,frame_00580,frame_00592,train,train,false,12,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0070,frame_00583,frame_00584,train,train,false,2,1,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0070,frame_00583,frame_00587,train,train,false,10,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0070,frame_00583,frame_00588,train,train,false,4,2,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0070,frame_00583,frame_00589,train,train,false,6,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0070,frame_00583,frame_00591,train,train,false,10,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0070,frame_00583,frame_00593,train,train,false,6,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0070,frame_00584,frame_00587,train,train,false,8,3,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0070,frame_00584,frame_00588,train,train,false,4,1,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0070,frame_00585,frame_00586,train,train,false,4,4,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0070,frame_00585,frame_00587,train,train,false,6,2,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0070,frame_00585,frame_00588,train,train,false,10,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0070,frame_00587,frame_00588,train,train,false,6,2,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0070,frame_00587,frame_00590,train,train,false,2,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0070,frame_00587,frame_00591,train,train,false,2,4,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0070,frame_00587,frame_00592,train,train,false,4,5,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0070,frame_00588,frame_00589,train,train,false,2,4,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0070,frame_00588,frame_00591,train,train,false,6,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0070,frame_00588,frame_00593,train,train,false,4,4,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
cdc_0070,frame_00589,frame_00590,train,train,false,4,1,high,phash<=4;dhash<=4,yes,full_train_val_universe_high_risk
