component_id,sample_id,old_partition
cdc_0832,nframe_03803,val
cdc_0833,nframe_03804,val
cdc_0833,nframe_03805,val
cdc_0834,nframe_03806,val
cdc_0834,nframe_03807,val
cdc_0835,nframe_03808,val
cdc_0835,nframe_03809,val
cdc_0835,nframe_03810,val
cdc_0836,nframe_03811,val
cdc_0836,nframe_03812,val
cdc_0836,nframe_03813,val
cdc_0837,nframe_03837,val
cdc_0837,nframe_03838,val
cdc_0838,nframe_03856,train
cdc_0838,nframe_03857,train
cdc_0838,nframe_03858,train
cdc_0839,nframe_03859,train
cdc_0839,nframe_03860,train
cdc_0840,nframe_03861,train
cdc_0840,nframe_03862,train
cdc_0841,nframe_03866,train
cdc_0841,nframe_03867,train
cdc_0842,nframe_03870,train
cdc_0842,nframe_03871,train
cdc_0843,nframe_03872,train
cdc_0843,nframe_03873,train
cdc_0843,nframe_03874,train
cdc_0844,nframe_03876,train
cdc_0844,nframe_03877,train
cdc_0845,nframe_03878,train
cdc_0845,nframe_03879,train
cdc_0845,nframe_03880,train
cdc_0845,nframe_03881,train
cdc_0845,nframe_03882,train
cdc_0845,nframe_03883,train
cdc_0845,nframe_03884,train
cdc_0845,nframe_03885,train
cdc_0845,nframe_03886,train
cdc_0845,nframe_03887,train
cdc_0846,nframe_03907,val
cdc_0846,nframe_03908,val
cdc_0847,nframe_03910,val
cdc_0847,nframe_03911,val
cdc_0847,nframe_03912,val
cdc_0847,nframe_03913,val
cdc_0848,nframe_03914,val
cdc_0848,nframe_03915,val
cdc_0849,nframe_03916,val
cdc_0849,nframe_03917,val
cdc_0849,nframe_03918,val
cdc_0850,nframe_03920,val
cdc_0850,nframe_03921,val
cdc_0851,nframe_03923,val
cdc_0851,nframe_03924,val
cdc_0852,nframe_03925,val
cdc_0852,nframe_03926,val
cdc_0853,nframe_03936,val
cdc_0853,nframe_03937,val
cdc_0853,nframe_03938,val
cdc_0854,nframe_03947,val
cdc_0854,nframe_04426,train
cdc_0855,nframe_03956,val
cdc_0855,nframe_03957,val
cdc_0855,nframe_03958,val
cdc_0855,nframe_03959,val
cdc_0855,nframe_03960,val
cdc_0856,nframe_03962,val
cdc_0856,nframe_03963,val
cdc_0856,nframe_03964,val
cdc_0856,nframe_03965,val
cdc_0856,nframe_03966,val
cdc_0857,nframe_03985,train
cdc_0857,nframe_03986,train
cdc_0857,nframe_03987,train
cdc_0857,nframe_03988,train
cdc_0858,nframe_03989,train
cdc_0858,nframe_03990,train
cdc_0858,nframe_03991,train
cdc_0859,nframe_03992,train
cdc_0859,nframe_03993,train
cdc_0860,nframe_04001,train
cdc_0860,nframe_04002,train
cdc_0861,nframe_04003,train
cdc_0861,nframe_04004,train
cdc_0861,nframe_04005,train
cdc_0862,nframe_04006,train
cdc_0862,nframe_04007,train
cdc_0863,nframe_04009,train
cdc_0863,nframe_04011,train
cdc_0864,nframe_04015,train
cdc_0864,nframe_04016,train
cdc_0864,nframe_04017,train
cdc_0864,nframe_04020,train
cdc_0865,nframe_04021,train
cdc_0865,nframe_04024,train
cdc_0865,nframe_04025,train
cdc_0866,nframe_04022,train
cdc_0866,nframe_04023,train
cdc_0867,nframe_04097,val
cdc_0867,nframe_04098,val
cdc_0868,nframe_04100,val
cdc_0868,nframe_04101,val
cdc_0869,nframe_04102,val
cdc_0869,nframe_04103,val
cdc_0870,nframe_04105,val
cdc_0870,nframe_04106,val
cdc_0871,nframe_04108,val
cdc_0871,nframe_04109,val
cdc_0871,nframe_04111,val
cdc_0872,nframe_04112,val
cdc_0872,nframe_04113,val
cdc_0872,nframe_04114,val
cdc_0872,nframe_04115,val
cdc_0873,nframe_04117,val
cdc_0873,nframe_04118,val
cdc_0874,nframe_04242,val
cdc_0874,nframe_04243,val
cdc_0874,nframe_04245,val
cdc_0875,nframe_04248,val
cdc_0875,nframe_04249,val
cdc_0876,nframe_04250,val
cdc_0876,nframe_04251,val
cdc_0876,nframe_04252,val
cdc_0877,nframe_04254,val
cdc_0877,nframe_04256,val
cdc_0878,nframe_04257,val
cdc_0878,nframe_04258,val
cdc_0879,nframe_04261,val
cdc_0879,nframe_04262,val
cdc_0879,nframe_04266,val
cdc_0880,nframe_04263,val
cdc_0880,nframe_04264,val
cdc_0880,nframe_04265,val
cdc_0881,nframe_04270,val
cdc_0881,nframe_04271,val
cdc_0881,nframe_04272,val
cdc_0882,nframe_04299,train
cdc_0882,nframe_04300,train
cdc_0883,nframe_04301,train
cdc_0883,nframe_04302,train
cdc_0884,nframe_04303,train
cdc_0884,nframe_04304,train
cdc_0885,nframe_04309,train
cdc_0885,nframe_04310,train
cdc_0885,nframe_04312,train
cdc_0886,nframe_04313,train
cdc_0886,nframe_04314,train
cdc_0886,nframe_04315,train
cdc_0886,nframe_04317,train
cdc_0886,nframe_04322,train
cdc_0886,nframe_04328,train
cdc_0887,nframe_04323,train
cdc_0887,nframe_04324,train
cdc_0888,nframe_04325,train
cdc_0888,nframe_04326,train
cdc_0889,nframe_04327,train
cdc_0889,nframe_04330,train
cdc_0890,nframe_04331,train
cdc_0890,nframe_04332,train
cdc_0891,nframe_04333,train
cdc_0891,nframe_04334,train
cdc_0892,nframe_04335,train
cdc_0892,nframe_04336,train
cdc_0893,nframe_04337,train
cdc_0893,nframe_04338,train
cdc_0893,nframe_04339,train
cdc_0893,nframe_04340,train
cdc_0893,nframe_04341,train
cdc_0893,nframe_04342,train
cdc_0893,nframe_04343,train
cdc_0893,nframe_04344,train
cdc_0893,nframe_04345,train
cdc_0893,nframe_04346,train
cdc_0893,nframe_04347,train
cdc_0893,nframe_04348,train
cdc_0893,nframe_04349,train
cdc_0893,nframe_04350,train
cdc_0894,nframe_04355,train
cdc_0894,nframe_04356,train
cdc_0894,nframe_04357,train
cdc_0894,nframe_04358,train
cdc_0894,nframe_04359,train
cdc_0895,nframe_04360,train
cdc_0895,nframe_04361,train
cdc_0896,nframe_04362,train
cdc_0896,nframe_04363,train
cdc_0897,nframe_04364,train
cdc_0897,nframe_04365,train
cdc_0897,nframe_04366,train
cdc_0898,nframe_04367,train
cdc_0898,nframe_04368,train
cdc_0899,nframe_04371,train
cdc_0899,nframe_04372,train
cdc_0900,nframe_04378,train
cdc_0900,nframe_04380,train
cdc_0900,nframe_04381,train
cdc_0900,nframe_04384,train
cdc_0901,nframe_04382,train
cdc_0901,nframe_04383,train
cdc_0902,nframe_04389,train
cdc_0902,nframe_04390,train
cdc_0902,nframe_04391,train
cdc_0903,nframe_04401,train
cdc_0903,nframe_04402,train
cdc_0904,nframe_04403,train
cdc_0904,nframe_04404,train
cdc_0905,nframe_04405,train
cdc_0905,nframe_04406,train
cdc_0906,nframe_04411,train
cdc_0906,nframe_04412,train
cdc_0907,nframe_04414,train
cdc_0907,nframe_04415,train
cdc_0907,nframe_04416,train
cdc_0908,nframe_04418,train
cdc_0908,nframe_04419,train
cdc_0909,nframe_04423,train
cdc_0909,nframe_04424,train
cdc_0910,nframe_04442,train
cdc_0910,nframe_04443,train
cdc_0910,nframe_04444,train
cdc_0910,nframe_04445,train
cdc_0910,nframe_04446,train
cdc_0911,nframe_04447,train
cdc_0911,nframe_04449,train
cdc_0911,nframe_04450,train
cdc_0912,nframe_04453,train
cdc_0912,nframe_04454,train
cdc_0912,nframe_04455,train
cdc_0912,nframe_04456,train
cdc_0912,nframe_04457,train
cdc_0913,nframe_04461,train
cdc_0913,nframe_04462,train
cdc_0913,nframe_04464,train
cdc_0913,nframe_04465,train
cdc_0914,nframe_04467,train
cdc_0914,nframe_04468,train
cdc_0915,nframe_04469,train
cdc_0915,nframe_04470,train
cdc_0915,nframe_04471,train
cdc_0916,nframe_04474,train
cdc_0916,nframe_04475,train
cdc_0916,nframe_04476,train
cdc_0916,nframe_04477,train
cdc_0917,nframe_04478,train
cdc_0917,nframe_04479,train
cdc_0917,nframe_04480,train
cdc_0918,nframe_04481,train
cdc_0918,nframe_04482,train
cdc_0918,nframe_04483,train
cdc_0918,nframe_04484,train
cdc_0918,nframe_04485,train
cdc_0919,nframe_04490,train
cdc_0919,nframe_04491,train
cdc_0919,nframe_04493,train
cdc_0919,nframe_04497,train
cdc_0919,nframe_04498,train
cdc_0920,nframe_04492,train
cdc_0920,nframe_04499,train
cdc_0921,nframe_04495,train
cdc_0921,nframe_04496,train
cdc_0922,nframe_04501,train
cdc_0922,nframe_04502,train
cdc_0923,nframe_04508,train
cdc_0923,nframe_04509,train
cdc_0923,nframe_04511,train
cdc_0923,nframe_04512,train
cdc_0924,nframe_04514,train
cdc_0924,nframe_04515,train
cdc_0924,nframe_04516,train
cdc_0924,nframe_04517,train
cdc_0925,nframe_04520,train
cdc_0925,nframe_04521,train
cdc_0926,nframe_04522,train
cdc_0926,nframe_04523,train
cdc_0927,nframe_04524,train
cdc_0927,nframe_04525,train
cdc_0928,nframe_04526,train
cdc_0928,nframe_04527,train
cdc_0929,nframe_04555,val
cdc_0929,nframe_04556,val
cdc_0930,nframe_04558,val
cdc_0930,nframe_04560,val
cdc_0930,nframe_04561,val
cdc_0930,nframe_04562,val
cdc_0930,nframe_04563,val
cdc_0930,nframe_04564,val
cdc_0930,nframe_04566,val
cdc_0931,nframe_04575,val
cdc_0931,nframe_04576,val
cdc_0932,nframe_04577,val
cdc_0932,nframe_04578,val
cdc_0933,nframe_04604,val
cdc_0933,nframe_04605,val
cdc_0934,nframe_04679,train
cdc_0934,nframe_04680,train
cdc_0935,nframe_04698,train
cdc_0935,nframe_04699,train
cdc_0936,nframe_04701,train
cdc_0936,nframe_04702,train
cdc_0936,nframe_04703,train
cdc_0936,nframe_04704,train
cdc_0937,nframe_04706,train
cdc_0937,nframe_04707,train
cdc_0938,nframe_04710,train
cdc_0938,nframe_04711,train
cdc_0938,nframe_04712,train
cdc_0939,nframe_04715,train
cdc_0939,nframe_04716,train
cdc_0939,nframe_04717,train
cdc_0940,nframe_04718,train
cdc_0940,nframe_04719,train
cdc_0941,nframe_04737,val
cdc_0941,nframe_04738,val
cdc_0942,nframe_04741,val
cdc_0942,nframe_04742,val
cdc_0943,nframe_04743,val
cdc_0943,nframe_04744,val
cdc_0944,nframe_04746,val
cdc_0944,nframe_04747,val
cdc_0945,nframe_04753,val
cdc_0945,nframe_04754,val
cdc_0945,nframe_04755,val
cdc_0945,nframe_04756,val
cdc_0945,nframe_04757,val
cdc_0946,nframe_04764,val
cdc_0946,nframe_04765,val
cdc_0946,nframe_05545,train
cdc_0947,nframe_04792,val
cdc_0947,nframe_04793,val
cdc_0948,nframe_04816,train
cdc_0948,nframe_04950,train
cdc_0949,nframe_04817,train
cdc_0949,nframe_04818,train
cdc_0950,nframe_04819,train
cdc_0950,nframe_04821,train
cdc_0951,nframe_04831,train
cdc_0951,nframe_04832,train
cdc_0952,nframe_04842,train
cdc_0952,nframe_04843,train
cdc_0952,nframe_04844,train
cdc_0953,nframe_04845,train
cdc_0953,nframe_04846,train
cdc_0953,nframe_04847,train
cdc_0954,nframe_04872,val
cdc_0954,nframe_04873,val
cdc_0955,nframe_04878,val
cdc_0955,nframe_04879,val
cdc_0956,nframe_04880,val
cdc_0956,nframe_04881,val
cdc_0957,nframe_04886,val
cdc_0957,nframe_04887,val
cdc_0958,nframe_04956,train
cdc_0958,nframe_04957,train
cdc_0959,nframe_04979,train
cdc_0959,nframe_04980,train
cdc_0960,nframe_05001,train
cdc_0960,nframe_05002,train
cdc_0961,nframe_05003,train
cdc_0961,nframe_05004,train
cdc_0962,nframe_05035,train
cdc_0962,nframe_05036,train
cdc_0963,nframe_05041,train
cdc_0963,nframe_05042,train
cdc_0964,nframe_05047,train
cdc_0964,nframe_05048,train
cdc_0965,nframe_05051,train
cdc_0965,nframe_05052,train
cdc_0966,nframe_05053,train
cdc_0966,nframe_05054,train
cdc_0967,nframe_05067,train
cdc_0967,nframe_05068,train
cdc_0968,nframe_05073,train
cdc_0968,nframe_05074,train
cdc_0969,nframe_05077,train
cdc_0969,nframe_05078,train
cdc_0969,nframe_05079,train
cdc_0970,nframe_05084,train
cdc_0970,nframe_05085,train
cdc_0971,nframe_05092,train
cdc_0971,nframe_05093,train
cdc_0971,nframe_05094,train
cdc_0972,nframe_05096,train
cdc_0972,nframe_05097,train
cdc_0973,nframe_05110,train
cdc_0973,nframe_05111,train
cdc_0974,nframe_05118,train
cdc_0974,nframe_05119,train
cdc_0974,nframe_05120,train
cdc_0975,nframe_05121,train
cdc_0975,nframe_05122,train
cdc_0975,nframe_05123,train
cdc_0975,nframe_05124,train
cdc_0976,nframe_05126,train
cdc_0976,nframe_05127,train
cdc_0976,nframe_05128,train
cdc_0976,nframe_05129,train
cdc_0976,nframe_05130,train
cdc_0977,nframe_05132,train
cdc_0977,nframe_05134,train
cdc_0977,nframe_05135,train
cdc_0978,nframe_05137,train
cdc_0978,nframe_05138,train
cdc_0979,nframe_05140,train
cdc_0979,nframe_05141,train
cdc_0979,nframe_05142,train
cdc_0979,nframe_05143,train
cdc_0979,nframe_05144,train
cdc_0980,nframe_05149,train
cdc_0980,nframe_05150,train
cdc_0980,nframe_05151,train
cdc_0980,nframe_05152,train
cdc_0981,nframe_05153,train
cdc_0981,nframe_05154,train
cdc_0981,nframe_05155,train
cdc_0981,nframe_05156,train
cdc_0982,nframe_05159,train
cdc_0982,nframe_05160,train
cdc_0983,nframe_05164,train
cdc_0983,nframe_05165,train
cdc_0983,nframe_05166,train
cdc_0983,nframe_05167,train
cdc_0983,nframe_05168,train
cdc_0983,nframe_05169,train
cdc_0983,nframe_05170,train
cdc_0984,nframe_05171,train
cdc_0984,nframe_05172,train
cdc_0985,nframe_05174,train
cdc_0985,nframe_05175,train
cdc_0985,nframe_05176,train
cdc_0985,nframe_05177,train
cdc_0985,nframe_05178,train
cdc_0985,nframe_05179,train
cdc_0986,nframe_05180,train
cdc_0986,nframe_05181,train
cdc_0987,nframe_05184,train
cdc_0987,nframe_05185,train
cdc_0987,nframe_05187,train
cdc_0987,nframe_05188,train
cdc_0987,nframe_05189,train
cdc_0987,nframe_05190,train
cdc_0988,nframe_05186,train
cdc_0988,nframe_05191,train
cdc_0988,nframe_05192,train
cdc_0988,nframe_05193,train
cdc_0989,nframe_05194,train
cdc_0989,nframe_05196,train
cdc_0989,nframe_05197,train
cdc_0990,nframe_05198,train
cdc_0990,nframe_05199,train
cdc_0991,nframe_05200,train
cdc_0991,nframe_05201,train
cdc_0992,nframe_05202,train
cdc_0992,nframe_05203,train
cdc_0993,nframe_05208,train
cdc_0993,nframe_05209,train
cdc_0994,nframe_05214,train
cdc_0994,nframe_05215,train
cdc_0995,nframe_05222,train
cdc_0995,nframe_05223,train
cdc_0996,nframe_05229,train
cdc_0996,nframe_05230,train
cdc_0996,nframe_05232,train
cdc_0996,nframe_05233,train
cdc_0996,nframe_05234,train
cdc_0996,nframe_05236,train
cdc_0997,nframe_05237,train
cdc_0997,nframe_05238,train
cdc_0998,nframe_05250,train
cdc_0998,nframe_05251,train
cdc_0999,nframe_05255,train
cdc_0999,nframe_05256,train
cdc_0999,nframe_05257,train
cdc_1000,nframe_05260,train
cdc_1000,nframe_05261,train
cdc_1001,nframe_05262,train
cdc_1001,nframe_05263,train
cdc_1002,nframe_05268,train
cdc_1002,nframe_05269,train
cdc_1002,nframe_05270,train
cdc_1003,nframe_05272,train
cdc_1003,nframe_05273,train
cdc_1004,nframe_05275,train
cdc_1004,nframe_05276,train
cdc_1004,nframe_05277,train
cdc_1005,nframe_05278,train
cdc_1005,nframe_05279,train
cdc_1006,nframe_05280,train
cdc_1006,nframe_05281,train
cdc_1007,nframe_05282,train
cdc_1007,nframe_05283,train
cdc_1008,nframe_05287,train
cdc_1008,nframe_05288,train
cdc_1009,nframe_05298,train
cdc_1009,nframe_05329,train
cdc_1009,nframe_05330,train
cdc_1009,nframe_05331,train
cdc_1009,nframe_05332,train
cdc_1009,nframe_05333,train
cdc_1009,nframe_05334,train
cdc_1009,nframe_05335,train
cdc_1009,nframe_05336,train
cdc_1009,nframe_05337,train
cdc_1009,nframe_05338,train
cdc_1009,nframe_05339,train
cdc_1009,nframe_05340,train
cdc_1009,nframe_05341,train
cdc_1009,nframe_05342,train
cdc_1009,nframe_05343,train
cdc_1009,nframe_05344,train
cdc_1009,nframe_05345,train
cdc_1009,nframe_05346,train
cdc_1009,nframe_05347,train
cdc_1009,nframe_05348,train
cdc_1009,nframe_05349,train
cdc_1009,nframe_05350,train
cdc_1009,nframe_05351,train
cdc_1009,nframe_05352,train
cdc_1009,nframe_05353,train
cdc_1009,nframe_05354,train
cdc_1009,nframe_05355,train
cdc_1009,nframe_05356,train
cdc_1009,nframe_05357,train
cdc_1009,nframe_05358,train
cdc_1009,nframe_05359,train
cdc_1009,nframe_05360,train
cdc_1009,nframe_05361,train
cdc_1009,nframe_05362,train
cdc_1009,nframe_05363,train
cdc_1009,nframe_05364,train
cdc_1009,nframe_05365,train
cdc_1009,nframe_05366,train
cdc_1009,nframe_05367,train
cdc_1009,nframe_05368,train
cdc_1009,nframe_05369,train
cdc_1009,nframe_05370,train
cdc_1009,nframe_05371,train
cdc_1009,nframe_05372,train
cdc_1009,nframe_05373,train
cdc_1010,nframe_05307,train
cdc_1010,nframe_05308,train
cdc_1010,nframe_05309,train
cdc_1011,nframe_05312,train
cdc_1011,nframe_05313,train
cdc_1012,nframe_05316,train
cdc_1012,nframe_05317,train
cdc_1013,nframe_05321,train
cdc_1013,nframe_05322,train
cdc_1014,nframe_05326,train
cdc_1014,nframe_05327,train
cdc_1014,nframe_05328,train
cdc_1014,nframe_05376,train
cdc_1014,nframe_05377,train
cdc_1014,nframe_05378,train
cdc_1014,nframe_05379,train
cdc_1014,nframe_05380,train
cdc_1014,nframe_05381,train
cdc_1014,nframe_05382,train
cdc_1014,nframe_05383,train
cdc_1014,nframe_05384,train
cdc_1014,nframe_05385,train
cdc_1014,nframe_05386,train
cdc_1014,nframe_05387,train
cdc_1015,nframe_05390,train
cdc_1015,nframe_05391,train
cdc_1015,nframe_05392,train
cdc_1015,nframe_05393,train
cdc_1015,nframe_05394,train
cdc_1016,nframe_05401,train
cdc_1016,nframe_05402,train
cdc_1017,nframe_05403,train
cdc_1017,nframe_05404,train
cdc_1018,nframe_05411,train
cdc_1018,nframe_05412,train
cdc_1019,nframe_05419,train
cdc_1019,nframe_05420,train
cdc_1020,nframe_05421,train
cdc_1020,nframe_05422,train
cdc_1020,nframe_05423,train
cdc_1020,nframe_05424,train
cdc_1020,nframe_05425,train
cdc_1020,nframe_05426,train
cdc_1020,nframe_05427,train
cdc_1020,nframe_05428,train
cdc_1020,nframe_05429,train
cdc_1020,nframe_05430,train
cdc_1020,nframe_05431,train
cdc_1020,nframe_05432,train
cdc_1020,nframe_05433,train
cdc_1020,nframe_05434,train
cdc_1020,nframe_05435,train
cdc_1020,nframe_05436,train
cdc_1020,nframe_05437,train
cdc_1020,nframe_05438,train
cdc_1020,nframe_05439,train
cdc_1020,nframe_05440,train
cdc_1020,nframe_05441,train
cdc_1020,nframe_05442,train
cdc_1020,nframe_05443,train
cdc_1020,nframe_05444,train
cdc_1021,nframe_05448,train
cdc_1021,nframe_05449,train
cdc_1021,nframe_05450,train
cdc_1021,nframe_05451,train
cdc_1022,nframe_05455,train
cdc_1022,nframe_05456,train
cdc_1023,nframe_05457,train
cdc_1023,nframe_05458,train
cdc_1023,nframe_05459,train
cdc_1024,nframe_05461,train
cdc_1024,nframe_05462,train
cdc_1024,nframe_05463,train
cdc_1025,nframe_05468,train
cdc_1025,nframe_05482,train
cdc_1025,nframe_05483,train
cdc_1025,nframe_05484,train
cdc_1025,nframe_05485,train
cdc_1025,nframe_05486,train
cdc_1025,nframe_05487,train
cdc_1025,nframe_05488,train
cdc_1025,nframe_05489,train
cdc_1025,nframe_05490,train
cdc_1026,nframe_05469,train
cdc_1026,nframe_05470,train
cdc_1027,nframe_05471,train
cdc_1027,nframe_05473,train
cdc_1027,nframe_05474,train
cdc_1027,nframe_05475,train
cdc_1027,nframe_05476,train
cdc_1027,nframe_05477,train
cdc_1027,nframe_05478,train
cdc_1027,nframe_05479,train
cdc_1027,nframe_05480,train
cdc_1027,nframe_05481,train
cdc_1028,nframe_05492,train
cdc_1028,nframe_05493,train
cdc_1029,nframe_05494,train
cdc_1029,nframe_05495,train
cdc_1029,nframe_05496,train
cdc_1030,nframe_05497,train
cdc_1030,nframe_05498,train
cdc_1031,nframe_05499,train
cdc_1031,nframe_05500,train
cdc_1031,nframe_05501,train
cdc_1031,nframe_05502,train
cdc_1032,nframe_05503,train
cdc_1032,nframe_05504,train
cdc_1032,nframe_05505,train
cdc_1033,nframe_05515,train
cdc_1033,nframe_05516,train
cdc_1034,nframe_05519,train
cdc_1034,nframe_05520,train
cdc_1034,nframe_05521,train
cdc_1035,nframe_05522,train
cdc_1035,nframe_05523,train
cdc_1035,nframe_05524,train
cdc_1036,nframe_05529,train
cdc_1036,nframe_05530,train
cdc_1036,nframe_05531,train
cdc_1037,nframe_05532,train
cdc_1037,nframe_05533,train
cdc_1037,nframe_05534,train
cdc_1037,nframe_05535,train
cdc_1037,nframe_05536,train
cdc_1037,nframe_05537,train
cdc_1038,nframe_05543,train
cdc_1038,nframe_05544,train
cdc_1039,nframe_05549,train
cdc_1039,nframe_07354,val
cdc_1039,nframe_07355,val
cdc_1039,nframe_09434,train
cdc_1040,nframe_05556,train
cdc_1040,nframe_09418,train
cdc_1040,nframe_09419,train
cdc_1040,nframe_09420,train
cdc_1040,nframe_09421,train
cdc_1040,nframe_09422,train
cdc_1041,nframe_05562,train
cdc_1041,nframe_05563,train
cdc_1042,nframe_05603,train
cdc_1042,nframe_05604,train
cdc_1043,nframe_05607,train
cdc_1043,nframe_05608,train
cdc_1044,nframe_05653,val
cdc_1044,nframe_05654,val
cdc_1045,nframe_05655,val
cdc_1045,nframe_05656,val
cdc_1046,nframe_05682,val
cdc_1046,nframe_05683,val
cdc_1047,nframe_05685,val
cdc_1047,nframe_05686,val
cdc_1048,nframe_05687,val
cdc_1048,nframe_05688,val
cdc_1049,nframe_05712,train
cdc_1049,nframe_05713,train
cdc_1050,nframe_05714,train
cdc_1050,nframe_05715,train
cdc_1051,nframe_05719,train
cdc_1051,nframe_05720,train
cdc_1052,nframe_05724,train
cdc_1052,nframe_05725,train
cdc_1053,nframe_05726,train
cdc_1053,nframe_05727,train
cdc_1054,nframe_05728,train
cdc_1054,nframe_05729,train
cdc_1055,nframe_05731,train
cdc_1055,nframe_05732,train
cdc_1055,nframe_05733,train
cdc_1056,nframe_06372,val
cdc_1056,nframe_06373,val
cdc_1056,nframe_09895,train
cdc_1056,nframe_09896,train
cdc_1057,nframe_06377,val
cdc_1057,nframe_06378,val
cdc_1057,nframe_06379,val
cdc_1057,nframe_06380,val
cdc_1057,nframe_06381,val
cdc_1058,nframe_06390,val
cdc_1058,nframe_06391,val
cdc_1058,nframe_06392,val
cdc_1058,nframe_06393,val
cdc_1058,nframe_06394,val
cdc_1059,nframe_06406,val
cdc_1059,nframe_06407,val
cdc_1060,nframe_06423,val
cdc_1060,nframe_06424,val
cdc_1061,nframe_06425,val
cdc_1061,nframe_07009,train
cdc_1061,nframe_07010,train
cdc_1062,nframe_06427,val
cdc_1062,nframe_06428,val
cdc_1063,nframe_06430,val
cdc_1063,nframe_06431,val
cdc_1063,nframe_06432,val
cdc_1064,nframe_06433,val
cdc_1064,nframe_06434,val
cdc_1064,nframe_06435,val
cdc_1064,nframe_06436,val
cdc_1065,nframe_06438,val
cdc_1065,nframe_06439,val
cdc_1066,nframe_06444,val
cdc_1066,nframe_06445,val
cdc_1067,nframe_06451,val
cdc_1067,nframe_06452,val
cdc_1068,nframe_06483,train
cdc_1068,nframe_06484,train
cdc_1069,nframe_06487,train
cdc_1069,nframe_06488,train
cdc_1070,nframe_06518,train
cdc_1070,nframe_06519,train
cdc_1070,nframe_06520,train
cdc_1071,nframe_06522,train
cdc_1071,nframe_06523,train
cdc_1072,nframe_06531,train
cdc_1072,nframe_06532,train
cdc_1073,nframe_06561,train
cdc_1073,nframe_06562,train
cdc_1074,nframe_06563,train
cdc_1074,nframe_06564,train
cdc_1075,nframe_06566,train
cdc_1075,nframe_06567,train
cdc_1076,nframe_06568,train
cdc_1076,nframe_06569,train
cdc_1077,nframe_06573,train
cdc_1077,nframe_06574,train
cdc_1077,nframe_06575,train
cdc_1078,nframe_06613,train
cdc_1078,nframe_06614,train
cdc_1079,nframe_06621,train
cdc_1079,nframe_06622,train
cdc_1080,nframe_06624,train
cdc_1080,nframe_06625,train
cdc_1081,nframe_06629,train
cdc_1081,nframe_06630,train
cdc_1082,nframe_06634,train
cdc_1082,nframe_06635,train
cdc_1083,nframe_06637,train
cdc_1083,nframe_06638,train
cdc_1084,nframe_06660,train
cdc_1084,nframe_06661,train
cdc_1085,nframe_06662,train
cdc_1085,nframe_06663,train
cdc_1085,nframe_06664,train
cdc_1086,nframe_06667,train
cdc_1086,nframe_06668,train
cdc_1086,nframe_06669,train
cdc_1086,nframe_06673,train
cdc_1086,nframe_06674,train
cdc_1087,nframe_06670,train
cdc_1087,nframe_06671,train
cdc_1087,nframe_09950,val
cdc_1087,nframe_09951,val
cdc_1087,nframe_09952,val
cdc_1088,nframe_06675,train
cdc_1088,nframe_06676,train
cdc_1088,nframe_06678,train
cdc_1088,nframe_06679,train
cdc_1089,nframe_06680,train
cdc_1089,nframe_06681,train
cdc_1090,nframe_06727,train
cdc_1090,nframe_06728,train
cdc_1091,nframe_06755,train
cdc_1091,nframe_06756,train
cdc_1091,nframe_09563,train
cdc_1092,nframe_06784,val
cdc_1092,nframe_06785,val
cdc_1092,nframe_06786,val
cdc_1093,nframe_06787,val
cdc_1093,nframe_06788,val
cdc_1094,nframe_06792,val
cdc_1094,nframe_06793,val
cdc_1095,nframe_06795,val
cdc_1095,nframe_06796,val
cdc_1096,nframe_06797,val
cdc_1096,nframe_06798,val
cdc_1097,nframe_06810,val
cdc_1097,nframe_06963,train
cdc_1097,nframe_08356,train
cdc_1097,nframe_08357,train
cdc_1097,nframe_08358,train
cdc_1097,nframe_08359,train
cdc_1097,nframe_08360,train
cdc_1097,nframe_08361,train
cdc_1097,nframe_08362,train
cdc_1097,nframe_08363,train
cdc_1097,nframe_08364,train
cdc_1097,nframe_08365,train
cdc_1097,nframe_08366,train
cdc_1097,nframe_08367,train
cdc_1097,nframe_08368,train
cdc_1097,nframe_08369,train
cdc_1097,nframe_08370,train
cdc_1097,nframe_08371,train
cdc_1097,nframe_08372,train
cdc_1097,nframe_08373,train
cdc_1097,nframe_08374,train
cdc_1097,nframe_08375,train
cdc_1097,nframe_09870,train
cdc_1097,nframe_09871,train
cdc_1098,nframe_06936,train
cdc_1098,nframe_06937,train
cdc_1099,nframe_06938,train
cdc_1099,nframe_06939,train
cdc_1100,nframe_06961,train
cdc_1100,nframe_06962,train
cdc_1101,nframe_06964,train
cdc_1101,nframe_06965,train
cdc_1102,nframe_06974,train
cdc_1102,nframe_06975,train
cdc_1103,nframe_06981,train
cdc_1103,nframe_06982,train
cdc_1104,nframe_06984,train
cdc_1104,nframe_06985,train
cdc_1105,nframe_06986,train
cdc_1105,nframe_06987,train
cdc_1106,nframe_06989,train
cdc_1106,nframe_06990,train
cdc_1107,nframe_06993,train
cdc_1107,nframe_06994,train
cdc_1108,nframe_06995,train
cdc_1108,nframe_06996,train
cdc_1109,nframe_06997,train
cdc_1109,nframe_06998,train
cdc_1110,nframe_06999,train
cdc_1110,nframe_07000,train
cdc_1111,nframe_07005,train
cdc_1111,nframe_07006,train
cdc_1112,nframe_07021,train
cdc_1112,nframe_07022,train
cdc_1112,nframe_07023,train
cdc_1113,nframe_07122,train
cdc_1113,nframe_07123,train
cdc_1113,nframe_07124,train
cdc_1113,nframe_07125,train
cdc_1114,nframe_07126,train
