component_id,member_order,sample_id,relative_path,v39_partition,gt_box_count,original_component_id
v40c_00222,1,frame_00324,data/images/frame_00324.npy,TRAIN,1,orig_singleton_frame_00324
v40c_00223,1,frame_00325,data/images/frame_00325.npy,TRAIN,1,orig_singleton_frame_00325
v40c_00224,1,frame_00326,data/images/frame_00326.npy,TRAIN,1,orig_singleton_frame_00326
v40c_00225,1,frame_00327,data/images/frame_00327.npy,TRAIN,1,orig_singleton_frame_00327
v40c_00226,1,frame_00328,data/images/frame_00328.npy,TRAIN,1,orig_singleton_frame_00328
v40c_00227,1,frame_00329,data/images/frame_00329.npy,TRAIN,2,orig_singleton_frame_00329
v40c_00228,1,frame_00330,data/images/frame_00330.npy,TRAIN,1,orig_singleton_frame_00330
v40c_00229,1,frame_00331,data/images/frame_00331.npy,TRAIN,1,orig_singleton_frame_00331
v40c_00230,1,frame_00332,data/images/frame_00332.npy,TRAIN,2,orig_rule_00230
v40c_00230,2,frame_00333,data/images/frame_00333.npy,TRAIN,2,orig_rule_00230
v40c_00231,1,frame_00334,data/images/frame_00334.npy,TRAIN,2,orig_singleton_frame_00334
v40c_00232,1,frame_00335,data/images/frame_00335.npy,TRAIN,1,orig_rule_00232
v40c_00232,2,frame_00336,data/images/frame_00336.npy,TRAIN,1,orig_rule_00232
v40c_00233,1,frame_00337,data/images/frame_00337.npy,TRAIN,1,orig_singleton_frame_00337
v40c_00234,1,frame_00338,data/images/frame_00338.npy,TRAIN,1,orig_singleton_frame_00338
v40c_00235,1,frame_00339,data/images/frame_00339.npy,TRAIN,2,orig_singleton_frame_00339
v40c_00236,1,frame_00340,data/images/frame_00340.npy,TRAIN,2,orig_singleton_frame_00340
v40c_00237,1,frame_00341,data/images/frame_00341.npy,TRAIN,2,orig_singleton_frame_00341
v40c_00238,1,frame_00342,data/images/frame_00342.npy,TRAIN,2,orig_singleton_frame_00342
v40c_00239,1,frame_00343,data/images/frame_00343.npy,TRAIN,1,orig_singleton_frame_00343
v40c_00240,1,frame_00344,data/images/frame_00344.npy,TRAIN,1,orig_singleton_frame_00344
v40c_00241,1,frame_00345,data/images/frame_00345.npy,TRAIN,1,orig_singleton_frame_00345
v40c_00242,1,frame_00346,data/images/frame_00346.npy,TRAIN,1,orig_singleton_frame_00346
v40c_00243,1,frame_00347,data/images/frame_00347.npy,TRAIN,1,orig_rule_00243
v40c_00243,2,frame_00348,data/images/frame_00348.npy,TRAIN,1,orig_rule_00243
v40c_00243,3,frame_00363,data/images/frame_00363.npy,TRAIN,1,orig_rule_00243
v40c_00243,4,frame_00364,data/images/frame_00364.npy,TRAIN,1,orig_rule_00243
v40c_00243,5,frame_00365,data/images/frame_00365.npy,TRAIN,1,orig_rule_00243
v40c_00243,6,frame_00366,data/images/frame_00366.npy,TRAIN,1,orig_rule_00243
v40c_00243,7,frame_00367,data/images/frame_00367.npy,TRAIN,1,orig_rule_00243
v40c_00243,8,frame_00368,data/images/frame_00368.npy,TRAIN,1,orig_rule_00243
v40c_00243,9,frame_00369,data/images/frame_00369.npy,TRAIN,1,orig_rule_00243
v40c_00243,10,frame_00370,data/images/frame_00370.npy,TRAIN,1,orig_rule_00243
v40c_00243,11,frame_00371,data/images/frame_00371.npy,TRAIN,1,orig_rule_00243
v40c_00243,12,frame_00372,data/images/frame_00372.npy,TRAIN,1,orig_rule_00243
v40c_00243,13,frame_00374,data/images/frame_00374.npy,TRAIN,1,orig_rule_00243
v40c_00243,14,frame_00377,data/images/frame_00377.npy,TRAIN,1,orig_rule_00243
v40c_00243,15,frame_00378,data/images/frame_00378.npy,TRAIN,1,orig_rule_00243
v40c_00243,16,frame_00379,data/images/frame_00379.npy,TRAIN,1,orig_rule_00243
v40c_00243,17,frame_00380,data/images/frame_00380.npy,TRAIN,1,orig_rule_00243
v40c_00243,18,frame_00381,data/images/frame_00381.npy,TRAIN,1,orig_rule_00243
v40c_00243,19,frame_00382,data/images/frame_00382.npy,TRAIN,0,orig_rule_00243
v40c_00243,20,frame_00383,data/images/frame_00383.npy,TRAIN,0,orig_rule_00243
v40c_00243,21,frame_00385,data/images/frame_00385.npy,TRAIN,0,orig_rule_00243
v40c_00243,22,frame_00386,data/images/frame_00386.npy,TRAIN,0,orig_rule_00243
v40c_00243,23,frame_00387,data/images/frame_00387.npy,TRAIN,0,orig_rule_00243
v40c_00243,24,frame_00388,data/images/frame_00388.npy,TRAIN,0,orig_rule_00243
v40c_00243,25,frame_00389,data/images/frame_00389.npy,TRAIN,0,orig_rule_00243
v40c_00243,26,frame_00390,data/images/frame_00390.npy,TRAIN,0,orig_rule_00243
v40c_00243,27,frame_00391,data/images/frame_00391.npy,TRAIN,0,orig_rule_00243
v40c_00243,28,frame_00392,data/images/frame_00392.npy,TRAIN,0,orig_rule_00243
v40c_00243,29,frame_00393,data/images/frame_00393.npy,TRAIN,0,orig_rule_00243
v40c_00243,30,frame_00394,data/images/frame_00394.npy,TRAIN,0,orig_rule_00243
v40c_00243,31,frame_00395,data/images/frame_00395.npy,TRAIN,0,orig_rule_00243
v40c_00243,32,frame_00396,data/images/frame_00396.npy,TRAIN,0,orig_rule_00243
v40c_00243,33,frame_00397,data/images/frame_00397.npy,TRAIN,0,orig_rule_00243
v40c_00243,34,frame_00398,data/images/frame_00398.npy,TRAIN,0,orig_rule_00243
v40c_00243,35,frame_00399,data/images/frame_00399.npy,TRAIN,0,orig_rule_00243
v40c_00243,36,frame_00400,data/images/frame_00400.npy,TRAIN,0,orig_rule_00243
v40c_00243,37,frame_00401,data/images/frame_00401.npy,TRAIN,1,orig_rule_00243
v40c_00244,1,frame_00349,data/images/frame_00349.npy,TRAIN,1,orig_singleton_frame_00349
v40c_00245,1,frame_00350,data/images/frame_00350.npy,TRAIN,1,orig_singleton_frame_00350
v40c_00246,1,frame_00351,data/images/frame_00351.npy,TRAIN,1,orig_singleton_frame_00351
v40c_00247,1,frame_00352,data/images/frame_00352.npy,TRAIN,1,orig_singleton_frame_00352
v40c_00248,1,frame_00353,data/images/frame_00353.npy,TRAIN,1,orig_rule_00248
v40c_00248,2,frame_00356,data/images/frame_00356.npy,TRAIN,2,orig_rule_00248
v40c_00249,1,frame_00354,data/images/frame_00354.npy,TRAIN,1,orig_singleton_frame_00354
v40c_00250,1,frame_00355,data/images/frame_00355.npy,TRAIN,2,orig_singleton_frame_00355
v40c_00251,1,frame_00357,data/images/frame_00357.npy,TRAIN,2,orig_singleton_frame_00357
v40c_00252,1,frame_00358,data/images/frame_00358.npy,TRAIN,1,orig_rule_00252
v40c_00252,2,frame_00360,data/images/frame_00360.npy,TRAIN,1,orig_rule_00252
v40c_00252,3,frame_00361,data/images/frame_00361.npy,TRAIN,0,orig_rule_00252
v40c_00252,4,frame_00384,data/images/frame_00384.npy,TRAIN,0,orig_rule_00252
v40c_00253,1,frame_00359,data/images/frame_00359.npy,TRAIN,1,orig_singleton_frame_00359
v40c_00254,1,frame_00362,data/images/frame_00362.npy,TRAIN,1,orig_singleton_frame_00362
v40c_00255,1,frame_00373,data/images/frame_00373.npy,TRAIN,2,orig_singleton_frame_00373
v40c_00256,1,frame_00375,data/images/frame_00375.npy,TRAIN,1,orig_rule_00256
v40c_00256,2,frame_00376,data/images/frame_00376.npy,TRAIN,1,orig_rule_00256
v40c_00257,1,frame_00402,data/images/frame_00402.npy,TRAIN,0,orig_rule_00257
v40c_00257,2,frame_00404,data/images/frame_00404.npy,TRAIN,0,orig_rule_00257
v40c_00257,3,frame_00410,data/images/frame_00410.npy,TRAIN,0,orig_rule_00257
v40c_00257,4,frame_00411,data/images/frame_00411.npy,TRAIN,0,orig_rule_00257
v40c_00257,5,frame_00414,data/images/frame_00414.npy,TRAIN,0,orig_rule_00257
v40c_00257,6,frame_00415,data/images/frame_00415.npy,TRAIN,0,orig_rule_00257
v40c_00257,7,frame_00416,data/images/frame_00416.npy,TRAIN,0,orig_rule_00257
v40c_00258,1,frame_00403,data/images/frame_00403.npy,TRAIN,0,orig_singleton_frame_00403
v40c_00259,1,frame_00405,data/images/frame_00405.npy,TRAIN,0,orig_rule_00259
v40c_00259,2,frame_00406,data/images/frame_00406.npy,TRAIN,0,orig_rule_00259
v40c_00259,3,frame_00407,data/images/frame_00407.npy,TRAIN,0,orig_rule_00259
v40c_00260,1,frame_00408,data/images/frame_00408.npy,TRAIN,1,orig_singleton_frame_00408
v40c_00261,1,frame_00409,data/images/frame_00409.npy,TRAIN,1,orig_rule_00261
v40c_00261,2,frame_00412,data/images/frame_00412.npy,TRAIN,1,orig_rule_00261
v40c_00262,1,frame_00413,data/images/frame_00413.npy,TRAIN,0,orig_singleton_frame_00413
v40c_00263,1,frame_00417,data/images/frame_00417.npy,TRAIN,0,orig_singleton_frame_00417
v40c_00263,2,frame_00418,data/images/frame_00418.npy,VALIDATION,0,orig_rule_00264
v40c_00263,3,frame_00419,data/images/frame_00419.npy,VALIDATION,0,orig_rule_00264
v40c_00263,4,frame_00420,data/images/frame_00420.npy,VALIDATION,0,orig_rule_00264
v40c_00263,5,frame_00421,data/images/frame_00421.npy,VALIDATION,0,orig_rule_00264
v40c_00263,6,frame_00422,data/images/frame_00422.npy,VALIDATION,0,orig_rule_00264
v40c_00263,7,frame_00423,data/images/frame_00423.npy,VALIDATION,0,orig_rule_00264
v40c_00263,8,frame_00424,data/images/frame_00424.npy,VALIDATION,0,orig_rule_00264
v40c_00263,9,frame_00425,data/images/frame_00425.npy,VALIDATION,1,orig_rule_00265
v40c_00263,10,frame_00426,data/images/frame_00426.npy,VALIDATION,1,orig_rule_00265
v40c_00263,11,frame_00427,data/images/frame_00427.npy,VALIDATION,1,orig_rule_00266
v40c_00263,12,frame_00428,data/images/frame_00428.npy,VALIDATION,1,orig_rule_00266
v40c_00263,13,frame_00429,data/images/frame_00429.npy,VALIDATION,1,orig_singleton_frame_00429
v40c_00263,14,frame_00430,data/images/frame_00430.npy,TRAIN,1,orig_rule_00268
v40c_00263,15,frame_00431,data/images/frame_00431.npy,TRAIN,1,orig_rule_00268
v40c_00264,1,frame_00448,data/images/frame_00448.npy,VALIDATION,0,orig_rule_00269
v40c_00264,2,frame_00449,data/images/frame_00449.npy,VALIDATION,0,orig_rule_00269
v40c_00264,3,frame_00450,data/images/frame_00450.npy,VALIDATION,0,orig_rule_00269
v40c_00264,4,frame_00451,data/images/frame_00451.npy,VALIDATION,0,orig_rule_00269
v40c_00264,5,frame_00472,data/images/frame_00472.npy,VALIDATION,0,orig_rule_00269
v40c_00265,1,frame_00452,data/images/frame_00452.npy,VALIDATION,0,orig_rule_00270
v40c_00265,2,frame_00458,data/images/frame_00458.npy,VALIDATION,0,orig_rule_00270
v40c_00265,3,frame_00459,data/images/frame_00459.npy,VALIDATION,0,orig_rule_00270
v40c_00265,4,frame_00460,data/images/frame_00460.npy,VALIDATION,0,orig_rule_00270
v40c_00265,5,frame_00461,data/images/frame_00461.npy,VALIDATION,0,orig_rule_00270
v40c_00266,1,frame_00453,data/images/frame_00453.npy,VALIDATION,1,orig_rule_00271
v40c_00266,2,frame_00454,data/images/frame_00454.npy,VALIDATION,1,orig_rule_00271
v40c_00266,3,frame_00455,data/images/frame_00455.npy,VALIDATION,1,orig_rule_00271
v40c_00266,4,frame_00456,data/images/frame_00456.npy,VALIDATION,1,orig_rule_00271
v40c_00266,5,frame_00457,data/images/frame_00457.npy,VALIDATION,0,orig_rule_00271
v40c_00266,6,frame_00462,data/images/frame_00462.npy,VALIDATION,1,orig_rule_00271
v40c_00266,7,frame_00465,data/images/frame_00465.npy,VALIDATION,0,orig_rule_00271
v40c_00266,8,frame_00466,data/images/frame_00466.npy,VALIDATION,0,orig_rule_00271
v40c_00266,9,frame_00469,data/images/frame_00469.npy,VALIDATION,0,orig_rule_00271
v40c_00267,1,frame_00463,data/images/frame_00463.npy,VALIDATION,1,orig_rule_00272
v40c_00267,2,frame_00464,data/images/frame_00464.npy,VALIDATION,1,orig_rule_00272
v40c_00268,1,frame_00467,data/images/frame_00467.npy,VALIDATION,1,orig_rule_00273
v40c_00268,2,frame_00468,data/images/frame_00468.npy,VALIDATION,1,orig_rule_00273
v40c_00269,1,frame_00470,data/images/frame_00470.npy,VALIDATION,0,orig_rule_00274
v40c_00269,2,frame_00473,data/images/frame_00473.npy,VALIDATION,0,orig_rule_00274
v40c_00269,3,frame_00474,data/images/frame_00474.npy,VALIDATION,0,orig_rule_00274
v40c_00270,1,frame_00471,data/images/frame_00471.npy,VALIDATION,0,orig_singleton_frame_00471
v40c_00271,1,frame_00475,data/images/frame_00475.npy,VALIDATION,0,orig_singleton_frame_00475
v40c_00271,2,frame_00476,data/images/frame_00476.npy,VALIDATION,0,orig_rule_00277
v40c_00271,3,frame_00477,data/images/frame_00477.npy,VALIDATION,0,orig_singleton_frame_00477
v40c_00271,4,frame_00478,data/images/frame_00478.npy,VALIDATION,0,orig_singleton_frame_00478
v40c_00271,5,frame_00479,data/images/frame_00479.npy,VALIDATION,0,orig_rule_00277
v40c_00271,6,frame_00480,data/images/frame_00480.npy,VALIDATION,0,orig_singleton_frame_00480
v40c_00271,7,frame_00481,data/images/frame_00481.npy,VALIDATION,1,orig_rule_00281
v40c_00271,8,frame_00482,data/images/frame_00482.npy,VALIDATION,1,orig_rule_00281
v40c_00271,9,frame_00483,data/images/frame_00483.npy,VALIDATION,1,orig_rule_00277
v40c_00271,10,frame_00484,data/images/frame_00484.npy,VALIDATION,1,orig_rule_00277
v40c_00271,11,frame_00485,data/images/frame_00485.npy,VALIDATION,1,orig_rule_00282
v40c_00271,12,frame_00486,data/images/frame_00486.npy,VALIDATION,1,orig_rule_00282
v40c_00271,13,frame_00487,data/images/frame_00487.npy,VALIDATION,1,orig_rule_00282
v40c_00271,14,frame_00488,data/images/frame_00488.npy,VALIDATION,1,orig_rule_00283
v40c_00271,15,frame_00489,data/images/frame_00489.npy,VALIDATION,1,orig_rule_00283
v40c_00271,16,frame_00490,data/images/frame_00490.npy,VALIDATION,1,orig_singleton_frame_00490
v40c_00271,17,frame_00491,data/images/frame_00491.npy,TRAIN,1,orig_rule_00285
v40c_00271,18,frame_00492,data/images/frame_00492.npy,TRAIN,1,orig_rule_00285
v40c_00271,19,frame_00493,data/images/frame_00493.npy,TRAIN,1,orig_rule_00285
v40c_00271,20,frame_00494,data/images/frame_00494.npy,VALIDATION,1,orig_rule_00286
v40c_00271,21,frame_00495,data/images/frame_00495.npy,VALIDATION,1,orig_rule_00286
v40c_00271,22,frame_00496,data/images/frame_00496.npy,VALIDATION,1,orig_rule_00287
v40c_00271,23,frame_00497,data/images/frame_00497.npy,VALIDATION,1,orig_rule_00287
v40c_00271,24,frame_00498,data/images/frame_00498.npy,VALIDATION,1,orig_rule_00287
v40c_00271,25,frame_00499,data/images/frame_00499.npy,VALIDATION,1,orig_rule_00287
v40c_00271,26,frame_00500,data/images/frame_00500.npy,VALIDATION,1,orig_rule_00287
v40c_00271,27,frame_00501,data/images/frame_00501.npy,VALIDATION,1,orig_rule_00287
v40c_00271,28,frame_00502,data/images/frame_00502.npy,VALIDATION,1,orig_rule_00287
v40c_00271,29,frame_00503,data/images/frame_00503.npy,TRAIN,0,orig_rule_00288
v40c_00271,30,frame_00504,data/images/frame_00504.npy,TRAIN,0,orig_rule_00288
v40c_00271,31,frame_00505,data/images/frame_00505.npy,TRAIN,0,orig_rule_00288
v40c_00271,32,frame_00506,data/images/frame_00506.npy,TRAIN,0,orig_rule_00288
v40c_00271,33,frame_00507,data/images/frame_00507.npy,TRAIN,0,orig_rule_00288
v40c_00271,34,frame_00508,data/images/frame_00508.npy,TRAIN,0,orig_rule_00288
v40c_00271,35,frame_00509,data/images/frame_00509.npy,TRAIN,0,orig_rule_00288
v40c_00271,36,frame_00510,data/images/frame_00510.npy,TRAIN,0,orig_rule_00288
v40c_00271,37,frame_00511,data/images/frame_00511.npy,VALIDATION,0,orig_singleton_frame_00511
v40c_00272,1,frame_00528,data/images/frame_00528.npy,TRAIN,0,orig_rule_00290
v40c_00272,2,frame_00529,data/images/frame_00529.npy,TRAIN,0,orig_rule_00290
v40c_00272,3,frame_00530,data/images/frame_00530.npy,TRAIN,0,orig_rule_00290
v40c_00272,4,frame_00531,data/images/frame_00531.npy,TRAIN,0,orig_rule_00290
v40c_00272,5,frame_00532,data/images/frame_00532.npy,TRAIN,0,orig_rule_00290
v40c_00272,6,frame_00533,data/images/frame_00533.npy,TRAIN,0,orig_rule_00290
v40c_00272,7,frame_00534,data/images/frame_00534.npy,TRAIN,0,orig_rule_00290
v40c_00272,8,frame_00535,data/images/frame_00535.npy,TRAIN,0,orig_rule_00290
v40c_00272,9,frame_00536,data/images/frame_00536.npy,TRAIN,0,orig_rule_00290
v40c_00272,10,frame_00537,data/images/frame_00537.npy,TRAIN,0,orig_rule_00290
v40c_00272,11,frame_00538,data/images/frame_00538.npy,TRAIN,0,orig_rule_00290
v40c_00272,12,frame_00539,data/images/frame_00539.npy,TRAIN,0,orig_rule_00290
v40c_00272,13,frame_00540,data/images/frame_00540.npy,TRAIN,0,orig_rule_00290
v40c_00272,14,frame_00542,data/images/frame_00542.npy,TRAIN,0,orig_rule_00290
v40c_00272,15,frame_00543,data/images/frame_00543.npy,TRAIN,0,orig_rule_00290
v40c_00272,16,frame_00544,data/images/frame_00544.npy,TRAIN,0,orig_rule_00290
v40c_00272,17,frame_00545,data/images/frame_00545.npy,TRAIN,0,orig_rule_00290
v40c_00272,18,frame_00546,data/images/frame_00546.npy,TRAIN,0,orig_rule_00290
v40c_00272,19,frame_00547,data/images/frame_00547.npy,TRAIN,0,orig_rule_00290
v40c_00272,20,frame_00548,data/images/frame_00548.npy,TRAIN,0,orig_rule_00290
v40c_00272,21,frame_00549,data/images/frame_00549.npy,TRAIN,0,orig_rule_00290
v40c_00272,22,frame_00550,data/images/frame_00550.npy,TRAIN,0,orig_rule_00290
v40c_00272,23,frame_00551,data/images/frame_00551.npy,TRAIN,0,orig_rule_00290
v40c_00272,24,frame_00552,data/images/frame_00552.npy,TRAIN,0,orig_rule_00290
v40c_00272,25,frame_00553,data/images/frame_00553.npy,TRAIN,0,orig_rule_00290
v40c_00272,26,frame_00554,data/images/frame_00554.npy,TRAIN,0,orig_rule_00290
v40c_00272,27,frame_00555,data/images/frame_00555.npy,TRAIN,0,orig_rule_00290
v40c_00272,28,frame_00557,data/images/frame_00557.npy,TRAIN,0,orig_rule_00290
v40c_00273,1,frame_00541,data/images/frame_00541.npy,TRAIN,0,orig_singleton_frame_00541
v40c_00274,1,frame_00556,data/images/frame_00556.npy,TRAIN,0,orig_singleton_frame_00556
v40c_00275,1,frame_00558,data/images/frame_00558.npy,TRAIN,0,orig_singleton_frame_00558
v40c_00276,1,frame_00559,data/images/frame_00559.npy,TRAIN,0,orig_rule_00294
v40c_00276,2,frame_00560,data/images/frame_00560.npy,TRAIN,0,orig_rule_00294
v40c_00276,3,frame_00561,data/images/frame_00561.npy,TRAIN,0,orig_rule_00294
v40c_00276,4,frame_00562,data/images/frame_00562.npy,TRAIN,0,orig_rule_00294
v40c_00276,5,frame_00563,data/images/frame_00563.npy,TRAIN,0,orig_rule_00294
v40c_00276,6,frame_00564,data/images/frame_00564.npy,TRAIN,0,orig_rule_00294
v40c_00277,1,frame_00565,data/images/frame_00565.npy,TRAIN,0,orig_singleton_frame_00565
v40c_00278,1,frame_00566,data/images/frame_00566.npy,TRAIN,0,orig_singleton_frame_00566
v40c_00279,1,frame_00567,data/images/frame_00567.npy,TRAIN,0,orig_rule_00297
v40c_00279,2,frame_00568,data/images/frame_00568.npy,TRAIN,0,orig_rule_00297
v40c_00279,3,frame_00569,data/images/frame_00569.npy,TRAIN,0,orig_rule_00297
v40c_00279,4,frame_00570,data/images/frame_00570.npy,TRAIN,0,orig_rule_00297
v40c_00279,5,frame_00571,data/images/frame_00571.npy,TRAIN,0,orig_rule_00297
v40c_00279,6,frame_00572,data/images/frame_00572.npy,TRAIN,0,orig_rule_00297
v40c_00279,7,frame_00573,data/images/frame_00573.npy,TRAIN,0,orig_rule_00297
v40c_00279,8,frame_00574,data/images/frame_00574.npy,TRAIN,0,orig_rule_00297
v40c_00280,1,frame_00575,data/images/frame_00575.npy,TRAIN,0,orig_rule_00298
v40c_00280,2,frame_00576,data/images/frame_00576.npy,TRAIN,0,orig_rule_00298
v40c_00280,3,frame_00577,data/images/frame_00577.npy,TRAIN,0,orig_rule_00298
v40c_00280,4,frame_00578,data/images/frame_00578.npy,TRAIN,0,orig_rule_00298
v40c_00281,1,frame_00579,data/images/frame_00579.npy,TRAIN,0,orig_singleton_frame_00579
v40c_00282,1,frame_00580,data/images/frame_00580.npy,TRAIN,0,orig_rule_00300
v40c_00282,2,frame_00583,data/images/frame_00583.npy,TRAIN,0,orig_rule_00300
v40c_00282,3,frame_00584,data/images/frame_00584.npy,TRAIN,0,orig_rule_00300
v40c_00282,4,frame_00585,data/images/frame_00585.npy,TRAIN,0,orig_rule_00300
v40c_00282,5,frame_00586,data/images/frame_00586.npy,TRAIN,0,orig_rule_00300
v40c_00282,6,frame_00587,data/images/frame_00587.npy,TRAIN,0,orig_rule_00300
v40c_00282,7,frame_00588,data/images/frame_00588.npy,TRAIN,0,orig_rule_00300
v40c_00282,8,frame_00589,data/images/frame_00589.npy,TRAIN,0,orig_rule_00300
v40c_00282,9,frame_00590,data/images/frame_00590.npy,TRAIN,0,orig_rule_00300
v40c_00282,10,frame_00591,data/images/frame_00591.npy,TRAIN,0,orig_rule_00300
v40c_00282,11,frame_00592,data/images/frame_00592.npy,TRAIN,0,orig_rule_00300
v40c_00282,12,frame_00593,data/images/frame_00593.npy,TRAIN,0,orig_rule_00300
v40c_00283,1,frame_00581,data/images/frame_00581.npy,TRAIN,0,orig_rule_00301
v40c_00283,2,frame_00582,data/images/frame_00582.npy,TRAIN,0,orig_rule_00301
v40c_00283,3,frame_00594,data/images/frame_00594.npy,TRAIN,0,orig_rule_00301
v40c_00283,4,frame_00595,data/images/frame_00595.npy,TRAIN,0,orig_rule_00301
v40c_00283,5,frame_00596,data/images/frame_00596.npy,TRAIN,0,orig_rule_00301
v40c_00283,6,frame_00597,data/images/frame_00597.npy,TRAIN,0,orig_rule_00301
v40c_00283,7,frame_00598,data/images/frame_00598.npy,TRAIN,0,orig_rule_00301
v40c_00283,8,frame_00599,data/images/frame_00599.npy,TRAIN,0,orig_rule_00301
v40c_00283,9,frame_00600,data/images/frame_00600.npy,TRAIN,0,orig_rule_00301
v40c_00283,10,frame_00601,data/images/frame_00601.npy,TRAIN,0,orig_rule_00301
v40c_00283,11,frame_00602,data/images/frame_00602.npy,TRAIN,0,orig_rule_00301
v40c_00283,12,frame_00603,data/images/frame_00603.npy,TRAIN,0,orig_rule_00301
v40c_00283,13,frame_00604,data/images/frame_00604.npy,TRAIN,0,orig_rule_00301
v40c_00283,14,frame_00605,data/images/frame_00605.npy,TRAIN,0,orig_rule_00301
